id,cnn_score,energy
496466.000,0.072,1048.475
1019595.000,0.003,1106.084
176955.000,0.032,1973.348
529306.000,0.017,2613.705
380149.000,0.007,1839.253
839909.000,0.090,2615.203
432511.000,0.046,2616.444
391997.000,0.021,2355.643
841442.000,0.755,1746.199
974761.000,0.014,2612.873
591678.000,0.077,2334.947
833238.000,0.362,1459.177
956563.000,0.000,1156.851
550547.000,0.414,2169.650
1011451.000,0.051,2313.043
23678.000,0.034,2211.849
23759.000,0.000,1036.746
597636.000,0.111,2288.196
184241.000,0.010,1562.499
551041.000,0.162,1274.081
893396.000,0.139,2613.830
485243.000,0.083,2614.014
893008.000,0.009,1197.984
647904.000,0.099,1285.617
214895.000,0.746,2279.864
150699.000,0.016,2290.110
391870.000,0.008,1623.375
506495.000,0.026,1293.965
1032075.000,0.003,2615.200
112902.000,0.394,1874.841
25295.000,0.163,2378.884
878541.000,0.000,1986.981
611517.000,0.174,2614.806
480601.000,0.233,2614.015
543250.000,0.615,1380.278
767843.000,0.224,2452.314
67693.000,0.475,2363.999
489123.000,0.028,1767.269
721257.000,0.081,1832.943
469845.000,0.653,2092.994
547823.000,0.009,1889.569
539727.000,0.690,1161.987
1025324.000,0.090,2291.813
455673.000,0.544,1065.562
677089.000,0.233,1829.690
190588.000,0.084,2262.937
606213.000,0.014,1097.086
820164.000,0.079,2348.888
302516.000,0.111,1798.271
156698.000,0.053,2052.252
655335.000,0.285,1754.654
344295.000,0.000,1399.023
721462.000,0.742,1131.702
532083.000,0.005,2103.132
631196.000,0.035,2131.128
732054.000,0.345,1574.061
161022.000,0.382,1096.321
409864.000,0.442,2611.296
462508.000,0.011,2614.751
700890.000,0.245,2186.063
476251.000,0.273,1658.709
912339.000,0.397,2413.139
19616.000,0.140,1194.615
700119.000,0.091,2614.476
737021.000,0.028,2384.712
340337.000,0.077,2324.106
532218.000,0.002,1083.147
543607.000,0.059,2122.254
326129.000,0.002,1517.810
630976.000,0.285,2325.330
959756.000,0.018,2613.167
1011982.000,0.168,1307.014
834740.000,0.662,1727.118
670586.000,0.000,1498.793
195313.000,0.559,2414.743
187.000,0.487,1729.419
660099.000,0.049,1046.979
539980.000,0.323,2250.236
686976.000,0.079,1044.019
220633.000,0.016,1781.503
96438.000,0.915,1067.362
118697.000,0.189,2612.432
142804.000,0.383,2024.824
133711.000,0.677,1887.782
434353.000,0.641,1485.426
468340.000,0.822,1707.560
1002489.000,0.520,1030.503
898380.000,0.148,1854.160
960969.000,0.099,2249.001
936936.000,0.119,2076.508
691673.000,0.184,2441.313
409804.000,0.069,2346.080
715772.000,0.000,1335.192
362994.000,0.052,2413.729
856053.000,0.050,1885.453
644306.000,0.222,2613.811
979664.000,0.106,2254.513
974691.000,0.177,1309.143
391269.000,0.006,2615.003
108976.000,0.034,1137.377
539151.000,0.001,2614.475
272566.000,0.044,1932.314
439061.000,0.000,1218.130
765644.000,0.401,1689.520
293647.000,0.151,1859.621
280698.000,0.083,1302.717
785926.000,0.142,1714.077
800666.000,0.050,2612.401
655361.000,0.051,1880.165
365590.000,0.222,1592.182
792162.000,0.432,1398.602
589124.000,0.003,2103.341
362509.000,0.014,2615.113
518470.000,0.393,1052.672
1024438.000,0.823,2096.438
626729.000,0.077,1317.682
100037.000,0.084,1114.175
279890.000,0.033,1337.642
620952.000,0.035,1972.054
347983.000,0.146,2204.344
902027.000,0.190,1617.903
650007.000,0.207,2224.806
226131.000,0.416,1300.580
777884.000,0.245,1963.842
552761.000,0.034,1542.154
340636.000,0.101,1500.832
937990.000,0.000,2612.844
397614.000,0.005,2348.273
579678.000,0.000,1594.442
323146.000,0.615,1719.685
947367.000,0.639,1391.292
686773.000,0.077,1404.226
451606.000,0.003,2427.517
565113.000,0.012,2139.848
764359.000,0.003,2187.805
608296.000,0.259,1454.301
153359.000,0.102,2181.353
903141.000,0.002,2434.797
439671.000,0.047,1686.150
1005608.000,0.016,1127.099
340329.000,0.271,1120.159
36623.000,0.009,2613.049
695970.000,0.523,2183.197
338637.000,0.213,2036.250
848431.000,0.021,2615.168
914357.000,0.020,2614.568
70124.000,0.089,1223.965
88447.000,0.038,1054.697
169970.000,0.512,2121.864
334071.000,0.718,1035.399
254517.000,0.045,2615.445
254225.000,0.475,2175.435
666470.000,0.192,1722.502
125993.000,0.020,1948.669
798666.000,0.046,1323.536
266460.000,0.001,1364.562
144715.000,0.029,1603.296
6974.000,0.001,2282.374
301394.000,0.034,1231.685
836810.000,0.551,2156.497
920897.000,0.390,1798.390
852442.000,0.107,1021.516
1001716.000,0.117,2008.339
910558.000,0.075,2615.691
245204.000,0.095,1390.794
798084.000,0.096,2110.370
378856.000,0.637,2616.425
754422.000,0.005,1840.639
773990.000,0.001,2200.778
584252.000,0.585,1370.314
258250.000,0.354,1669.900
86019.000,0.593,1379.677
224350.000,0.005,2103.196
744660.000,0.000,1267.584
675102.000,0.817,1003.088
398440.000,0.042,2105.840
725413.000,0.001,2613.642
35816.000,0.024,2611.374
478065.000,0.050,1230.482
865994.000,0.364,1870.405
576370.000,0.106,1905.367
672927.000,0.188,2044.612
551281.000,0.802,2277.863
580215.000,0.186,1820.893
745467.000,0.031,1034.656
1000379.000,0.050,1727.645
152450.000,0.014,2140.319
397890.000,0.525,2166.370
216787.000,0.058,2614.243
275588.000,0.198,1806.550
424963.000,0.521,1146.521
693328.000,0.035,1714.733
352696.000,0.094,1153.230
685630.000,0.064,2611.278
483126.000,0.050,2250.243
97071.000,0.060,2387.270
45343.000,0.049,2212.164
920224.000,0.006,2309.021
187544.000,0.021,2613.364
291799.000,0.108,2146.001
296702.000,0.169,1030.004
142062.000,0.002,1923.537
380915.000,0.289,2214.485
469698.000,0.054,2614.613
20256.000,0.000,2101.308
330271.000,0.205,2316.397
94848.000,0.127,1212.744
573709.000,0.077,2613.994
706261.000,0.118,1766.957
148484.000,0.008,2615.440
61101.000,0.441,1444.547
82963.000,0.033,1893.591
837691.000,0.011,2318.784
335755.000,0.003,2316.846
12505.000,0.693,1559.145
736786.000,0.197,2616.196
869590.000,0.038,1346.581
312286.000,0.099,2614.842
825392.000,0.093,1842.626
422557.000,0.315,2614.844
445914.000,0.377,2372.938
303789.000,0.035,2616.645
404881.000,0.047,1782.921
317671.000,0.000,2130.152
543140.000,0.007,2613.453
952518.000,0.333,2407.648
205910.000,0.001,2365.804
873528.000,0.096,1252.505
794332.000,0.029,1530.872
420475.000,0.129,2277.678
295268.000,0.637,2613.924
275849.000,0.227,1343.896
29159.000,0.120,1570.486
775774.000,0.572,2359.014
44189.000,0.040,1436.145
815086.000,0.021,1583.821
707117.000,0.118,1529.228
394473.000,0.001,2613.213
415500.000,0.021,1009.709
100052.000,0.173,1620.070
195897.000,0.094,1676.027
625167.000,0.010,2192.952
808756.000,0.124,2102.129
493961.000,0.812,1061.258
224765.000,0.712,1075.158
819236.000,0.086,2078.277
860409.000,0.025,2247.512
187949.000,0.058,2309.425
497659.000,0.061,2613.575
520824.000,0.114,1001.206
234747.000,0.427,1313.143
876782.000,0.045,2109.011
908262.000,0.006,2609.545
950383.000,0.022,1618.762
136099.000,0.118,2018.041
420859.000,0.002,1953.704
6077.000,0.030,2306.643
978915.000,0.014,1499.734
255394.000,0.378,2245.642
934985.000,0.589,1557.586
645372.000,0.030,2390.872
843690.000,0.699,2200.446
925420.000,0.073,1734.085
3915.000,0.053,2614.944
488017.000,0.024,2393.262
801655.000,0.015,2394.544
229176.000,0.012,2186.214
97135.000,0.197,1864.072
169362.000,0.439,2024.098
459934.000,0.271,1553.460
112368.000,0.016,2028.666
659720.000,0.001,2102.896
299462.000,0.824,1591.873
108666.000,0.892,2160.697
541713.000,0.400,1016.242
1008996.000,0.000,2129.456
644265.000,0.009,2613.600
838350.000,0.019,2613.321
997399.000,0.000,2612.091
541910.000,0.223,2335.487
334878.000,0.108,2615.780
24711.000,0.684,2200.954
466268.000,0.270,2118.409
167796.000,0.211,2615.637
664398.000,0.008,2614.428
511093.000,0.073,2431.042
775805.000,0.217,2399.466
650705.000,0.004,2066.655
714710.000,0.000,1198.494
748.000,0.235,2349.308
684012.000,0.043,2183.673
114956.000,0.132,2445.559
118345.000,0.044,1992.967
365411.000,0.156,2614.112
357417.000,0.014,2612.796
184842.000,0.023,2614.345
66443.000,0.259,1706.338
1038386.000,0.447,1513.779
990279.000,0.091,2357.761
167929.000,0.083,2605.189
676297.000,0.418,1592.453
833907.000,0.536,2041.382
64568.000,0.000,2568.916
39671.000,0.065,1175.149
615693.000,0.032,1666.494
486693.000,0.026,1396.966
197133.000,0.024,1375.562
533254.000,0.509,2120.641
491938.000,0.195,2391.143
769386.000,0.055,1652.422
652541.000,0.454,1784.825
388180.000,0.255,2446.586
279432.000,0.350,1658.074
737373.000,0.841,2139.927
465183.000,0.018,1457.953
597962.000,0.000,1245.846
778812.000,0.570,1744.852
723050.000,0.294,1035.625
511058.000,0.417,1798.892
338151.000,0.163,2614.280
649424.000,0.020,2306.819
607235.000,0.290,2096.511
603327.000,0.027,1622.633
278438.000,0.753,1789.864
494601.000,0.046,1912.262
21263.000,0.135,1974.499
530266.000,0.896,1743.464
593354.000,0.758,2102.184
413741.000,0.000,2611.524
574250.000,0.081,2287.293
867903.000,0.049,1595.305
341040.000,0.002,1525.690
622966.000,0.048,2613.669
520645.000,0.094,1511.516
150006.000,0.325,1270.722
148853.000,0.050,2613.180
959272.000,0.101,2330.251
979854.000,0.421,2103.536
480952.000,0.076,2614.926
761137.000,0.283,2070.621
303890.000,0.170,1975.446
291175.000,0.013,2615.196
843999.000,0.001,1435.995
406188.000,0.178,1024.414
459433.000,0.032,2614.598
725979.000,0.787,2155.573
664962.000,0.000,1115.762
33151.000,0.041,1439.839
927040.000,0.001,2390.145
577510.000,0.177,2613.618
782389.000,0.027,1511.714
177190.000,0.011,2190.801
596491.000,0.438,1817.176
330549.000,0.003,1619.683
181778.000,0.458,1154.041
415407.000,0.155,2342.711
427598.000,0.023,2395.837
367666.000,0.052,1512.504
965248.000,0.289,1114.049
184080.000,0.258,2390.787
668795.000,0.001,1991.808
480122.000,0.113,1623.264
713580.000,0.036,2213.351
272069.000,0.255,1079.248
978119.000,0.006,1139.178
155603.000,0.070,2612.914
565252.000,0.046,2124.854
758940.000,0.018,2616.308
499477.000,0.023,2452.353
334513.000,0.048,1745.295
463935.000,0.147,2311.709
625880.000,0.006,2613.860
609778.000,0.048,2613.507
223640.000,0.061,1078.488
772268.000,0.406,1052.529
562761.000,0.012,2247.581
807688.000,0.044,1848.340
890912.000,0.681,1239.749
329391.000,0.007,2545.857
492483.000,0.029,1773.465
891157.000,0.352,1646.171
689086.000,0.032,2614.731
282143.000,0.662,2135.671
453710.000,0.017,1798.904
70438.000,0.018,2307.473
863557.000,0.140,2458.236
835543.000,0.006,1368.079
778297.000,0.055,2615.214
826152.000,0.841,1661.354
96844.000,0.636,2381.743
828547.000,0.024,2613.418
776151.000,0.518,1862.474
745296.000,0.007,2613.767
967580.000,0.058,1636.666
653920.000,0.307,1218.183
603542.000,0.055,2612.990
534129.000,0.858,1503.905
8605.000,0.000,1077.779
245795.000,0.640,1067.460
890080.000,0.139,1299.712
557790.000,0.203,1242.050
884755.000,0.662,2280.489
194775.000,0.003,2389.700
195064.000,0.628,2275.173
518852.000,0.017,2104.881
945743.000,0.691,2357.886
378661.000,0.003,1100.984
154420.000,0.372,1565.065
782007.000,0.011,1323.345
122961.000,0.423,1711.655
425913.000,0.161,2015.604
481831.000,0.808,1292.581
996459.000,0.566,1928.592
882692.000,0.015,1512.797
457983.000,0.043,1381.803
841661.000,0.037,1569.457
294014.000,0.050,1978.898
43819.000,0.000,1619.924
354210.000,0.050,2403.246
1028307.000,0.921,1065.009
811214.000,0.000,1052.453
102159.000,0.714,1966.688
177384.000,0.036,2444.333
729362.000,0.019,1949.433
1023051.000,0.194,2206.330
682519.000,0.023,2453.960
234857.000,0.037,2210.902
30893.000,0.119,1828.290
214885.000,0.000,2253.214
782623.000,0.001,2373.001
133714.000,0.290,2360.601
452332.000,0.462,1275.238
300051.000,0.000,2328.071
5320.000,0.004,2521.295
62277.000,0.014,1526.147
85073.000,0.648,1491.623
193791.000,0.233,2331.425
680037.000,0.016,1437.797
980184.000,0.031,2505.056
794086.000,0.489,1838.863
983464.000,0.613,2268.287
791454.000,0.081,1393.936
806240.000,0.171,2614.973
412985.000,0.028,2057.765
221010.000,0.339,2327.233
420374.000,0.023,1113.415
476555.000,0.005,2437.634
272592.000,0.547,2614.842
800780.000,0.206,1631.395
210281.000,0.146,2370.307
377521.000,0.093,2615.894
669318.000,0.164,1796.815
563640.000,0.172,2038.990
1007709.000,0.034,2022.085
785771.000,0.005,1611.921
242586.000,0.015,2101.437
539756.000,0.085,1775.605
1007076.000,0.523,2013.756
750364.000,0.030,2130.348
908831.000,0.155,1689.770
874620.000,0.193,1512.213
1039507.000,0.030,2613.165
27916.000,0.001,1054.052
246260.000,0.727,1321.875
210525.000,0.048,1895.308
445344.000,0.439,1783.609
536098.000,0.187,2267.086
450233.000,0.036,1817.098
974479.000,0.005,1270.316
108005.000,0.165,2616.229
776408.000,0.228,1073.280
91195.000,0.008,2616.153
888285.000,0.070,1023.677
528243.000,0.103,1371.315
754384.000,0.006,2611.532
346082.000,0.000,1762.582
987327.000,0.621,1243.638
370804.000,0.739,2363.552
664054.000,0.000,2472.761
5464.000,0.062,2615.241
761067.000,0.075,2615.013
1025506.000,0.144,2616.532
200029.000,0.012,1786.612
791074.000,0.030,1268.228
506077.000,0.041,1009.377
934185.000,0.850,1644.855
78653.000,0.530,1158.209
1033479.000,0.011,1052.259
367578.000,0.158,1553.174
621243.000,0.038,1235.495
141953.000,0.001,2614.919
236070.000,0.142,1577.654
733556.000,0.262,1593.752
524612.000,0.051,1826.084
744907.000,0.032,2512.662
555587.000,0.314,1399.669
522314.000,0.657,1502.847
234984.000,0.062,1831.792
91215.000,0.053,2614.371
348802.000,0.119,1584.179
334926.000,0.190,2329.290
265979.000,0.358,1856.364
720295.000,0.117,2614.489
133513.000,0.192,2210.060
929357.000,0.008,1163.236
823995.000,0.327,2440.217
487472.000,0.067,1661.163
114920.000,0.798,1085.492
761831.000,0.004,2611.555
809827.000,0.000,2614.700
547160.000,0.624,2202.311
1029409.000,0.304,2058.191
574969.000,0.016,2105.879
389702.000,0.679,2246.381
811880.000,0.145,1770.291
280354.000,0.592,1231.550
1019875.000,0.017,2614.484
897757.000,0.000,1730.497
757501.000,0.792,1470.344
72716.000,0.235,1614.933
952280.000,0.116,1710.120
145714.000,0.209,1414.276
263239.000,0.077,2162.777
588824.000,0.048,2234.904
575639.000,0.542,1485.838
494415.000,0.485,2132.685
618516.000,0.007,2614.907
354468.000,0.678,2615.238
971621.000,0.822,1949.438
490863.000,0.125,1121.592
336937.000,0.029,2243.689
298607.000,0.001,1559.928
505514.000,0.026,2110.472
226677.000,0.022,2613.530
355478.000,0.107,2059.828
981673.000,0.691,2079.726
607499.000,0.445,1938.016
674113.000,0.044,2605.353
887789.000,0.103,1207.137
330372.000,0.080,1399.530
612943.000,0.050,1396.475
563666.000,0.027,2101.224
632159.000,0.033,1685.142
681336.000,0.459,1480.484
786156.000,0.062,2361.805
404935.000,0.000,2614.316
949875.000,0.030,2241.728
383562.000,0.149,1910.100
965455.000,0.128,1187.559
441610.000,0.172,1568.675
506492.000,0.299,1582.437
125403.000,0.080,2418.577
138230.000,0.815,1515.186
33323.000,0.242,1123.851
533570.000,0.559,2051.927
844878.000,0.361,2267.327
5194.000,0.112,2177.802
804170.000,0.080,1499.763
668810.000,0.182,1860.979
415311.000,0.219,2153.088
527753.000,0.038,2465.177
781904.000,0.772,1616.982
709839.000,0.136,2165.318
459530.000,0.050,1581.404
362320.000,0.169,1633.430
969054.000,0.461,1572.753
869977.000,0.130,2486.632
44569.000,0.209,1632.754
692198.000,0.069,1392.525
557295.000,0.067,2614.420
668527.000,0.034,2615.907
979110.000,0.000,1452.123
158085.000,0.085,1997.613
680013.000,0.063,2617.444
487878.000,0.287,1466.092
685331.000,0.030,2305.678
335394.000,0.017,2294.880
34727.000,0.419,1580.116
608400.000,0.103,1042.245
847867.000,0.053,2487.652
545142.000,0.000,1078.600
229505.000,0.011,2460.770
545042.000,0.096,2361.226
35614.000,0.000,2106.828
522633.000,0.034,1127.730
35640.000,0.000,2257.940
955783.000,0.011,1144.702
887797.000,0.055,1225.097
980681.000,0.725,1591.547
927027.000,0.002,2613.261
956754.000,0.418,2053.007
894104.000,0.013,2151.817
443752.000,0.552,1911.362
664784.000,0.034,1472.135
820236.000,0.031,1928.525
989901.000,0.059,2613.926
960539.000,0.047,1620.963
626845.000,0.207,2292.955
133299.000,0.070,2332.019
343227.000,0.037,1979.625
85901.000,0.637,1398.525
154132.000,0.019,2103.860
476672.000,0.002,1118.810
945188.000,0.074,2611.715
1011878.000,0.212,1881.439
253846.000,0.460,1201.603
448962.000,0.504,1726.118
935449.000,0.003,1619.837
693687.000,0.007,2615.324
269411.000,0.717,1670.379
1023419.000,0.002,1078.420
216530.000,0.099,1320.305
107190.000,0.029,2346.811
2747.000,0.034,1671.535
771096.000,0.488,1875.105
32253.000,0.029,2057.568
711412.000,0.183,1638.741
362313.000,0.397,1590.608
501300.000,0.005,1420.503
308328.000,0.400,2344.843
142578.000,0.026,1697.513
867654.000,0.295,1006.461
418891.000,0.099,1544.039
454560.000,0.020,1869.668
657120.000,0.182,1713.219
927486.000,0.001,1092.172
276127.000,0.055,1507.687
920651.000,0.000,2616.011
815015.000,0.048,2143.296
342858.000,0.060,2613.215
589103.000,0.224,1983.638
731773.000,0.000,1430.837
953319.000,0.209,2001.603
40941.000,0.005,2108.134
301447.000,0.294,1862.739
227112.000,0.031,2103.098
445596.000,0.002,2610.748
977540.000,0.132,1293.897
538663.000,0.032,2615.648
913874.000,0.120,1942.753
149894.000,0.000,1878.457
67602.000,0.003,2042.669
632943.000,0.002,1931.341
61339.000,0.035,2614.613
294916.000,0.139,1639.757
905375.000,0.408,1291.274
828946.000,0.019,1917.254
104990.000,0.112,1276.982
427585.000,0.030,1978.676
691448.000,0.754,2388.901
170753.000,0.023,2469.496
383565.000,0.017,2615.805
127330.000,0.145,2613.660
484959.000,0.074,2437.034
116193.000,0.033,2614.457
604396.000,0.276,2358.634
820001.000,0.028,2354.761
25259.000,0.027,2612.881
570800.000,0.679,1460.552
847875.000,0.051,1623.901
640108.000,0.092,2615.049
451244.000,0.120,1016.397
84141.000,0.003,2614.638
717487.000,0.497,1936.679
758320.000,0.565,1775.816
290516.000,0.437,2178.240
1022763.000,0.224,1406.580
32163.000,0.086,2613.889
243068.000,0.753,1415.146
728428.000,0.120,1074.597
883892.000,0.225,1732.862
1025248.000,0.212,2614.388
905045.000,0.027,2614.697
672102.000,0.056,1525.360
894593.000,0.102,1762.962
766976.000,0.081,2114.049
248446.000,0.032,1978.823
308767.000,0.009,1515.853
919009.000,0.507,1081.478
829890.000,0.745,1998.139
666199.000,0.065,1236.771
552996.000,0.070,1599.524
655849.000,0.080,1116.519
580386.000,0.039,1959.428
996950.000,0.000,2026.956
643902.000,0.079,2036.441
56001.000,0.244,2613.599
611894.000,0.193,1549.025
657248.000,0.118,2614.454
1037109.000,0.004,1130.008
374587.000,0.550,1342.361
490493.000,0.697,1360.528
197663.000,0.638,1594.111
753843.000,0.003,1910.504
315522.000,0.249,1203.217
455726.000,0.637,1137.601
431216.000,0.333,1469.052
910525.000,0.638,1325.846
774061.000,0.572,1191.897
588132.000,0.001,2144.101
880746.000,0.462,2175.063
600769.000,0.000,2615.064
356927.000,0.638,2296.808
838669.000,0.067,2410.398
540427.000,0.011,2614.306
587806.000,0.038,2109.976
314138.000,0.002,2401.409
213133.000,0.002,2332.039
331427.000,0.408,1603.206
818700.000,0.057,2238.345
807812.000,0.039,2192.071
157382.000,0.105,1942.898
957719.000,0.010,2392.445
96363.000,0.589,1224.950
330647.000,0.000,2201.365
772666.000,0.199,2612.089
925051.000,0.001,2105.349
25639.000,0.149,1071.879
779336.000,0.004,1926.350
706462.000,0.075,1985.890
464483.000,0.017,1730.012
579422.000,0.060,2320.018
309679.000,0.859,1128.016
189926.000,0.011,1859.509
392146.000,0.022,2615.932
661535.000,0.094,2103.573
896467.000,0.007,2383.399
80542.000,0.002,2614.307
160991.000,0.232,2280.571
737218.000,0.003,1586.160
943375.000,0.108,2130.416
567250.000,0.009,1530.753
687236.000,0.000,2615.496
140758.000,0.533,1936.202
171370.000,0.629,2613.101
392004.000,0.404,1778.098
163980.000,0.165,2019.079
753289.000,0.193,1889.206
692629.000,0.029,2082.874
715146.000,0.029,1025.002
967802.000,0.000,2103.359
519802.000,0.370,1130.244
830370.000,0.468,2058.086
750559.000,0.533,2069.560
19858.000,0.160,1618.786
275230.000,0.539,2423.408
792451.000,0.118,2266.880
851882.000,0.033,2613.007
122023.000,0.391,1803.870
998673.000,0.146,2343.901
321730.000,0.047,1272.288
549301.000,0.470,2118.157
673942.000,0.006,2614.673
544011.000,0.001,2294.719
548903.000,0.003,1712.660
497190.000,0.060,1289.774
431290.000,0.346,1656.358
568434.000,0.348,2189.509
362126.000,0.009,1093.794
825883.000,0.200,2383.939
421514.000,0.096,2614.174
600302.000,0.000,1085.048
466552.000,0.000,2615.614
602538.000,0.027,2828.777
764930.000,0.051,1252.653
966058.000,0.028,2615.993
176262.000,0.044,1086.033
975588.000,0.020,2441.674
953565.000,0.196,1736.407
587905.000,0.063,2616.066
371378.000,0.066,2614.634
499648.000,0.058,1573.410
723201.000,0.043,2029.393
469875.000,0.063,2187.940
978292.000,0.781,1290.768
172793.000,0.041,2615.815
97236.000,0.148,1851.561
225411.000,0.002,2102.423
4738.000,0.062,1629.740
338219.000,0.293,2483.494
536570.000,0.728,1590.687
135948.000,0.130,2259.343
733659.000,0.729,1895.313
10007.000,0.351,2219.018
366620.000,0.050,2363.842
998870.000,0.107,1166.245
276119.000,0.034,2614.934
861013.000,0.095,1655.697
967697.000,0.039,2473.753
820574.000,0.773,1742.569
1010132.000,0.000,1378.755
710134.000,0.693,2026.069
1031188.000,0.076,2474.376
836852.000,0.068,2613.269
595188.000,0.325,2336.980
22403.000,0.045,2499.673
63172.000,0.042,2616.160
159727.000,0.000,2225.649
944414.000,0.078,1921.592
607134.000,0.073,2100.319
844370.000,0.000,1524.235
943200.000,0.044,2616.083
449688.000,0.030,1621.457
962903.000,0.432,1538.643
920659.000,0.016,2252.715
664904.000,0.284,1683.678
519180.000,0.184,2615.254
446558.000,0.048,1483.397
67140.000,0.197,1168.944
367324.000,0.093,2397.968
462828.000,0.121,1870.418
908305.000,0.074,2302.560
690243.000,0.045,2613.221
712652.000,0.000,2006.772
918867.000,0.001,1560.978
77655.000,0.153,2358.518
308368.000,0.153,1297.141
631214.000,0.396,1636.768
756026.000,0.038,2372.960
321581.000,0.081,1380.856
773963.000,0.255,2041.668
401068.000,0.639,1255.398
654004.000,0.502,1016.760
762471.000,0.095,2614.224
161050.000,0.317,2044.093
424661.000,0.053,2614.477
156158.000,0.186,2397.583
349517.000,0.020,2512.391
268302.000,0.004,1420.314
480387.000,0.008,2102.208
178852.000,0.003,2103.931
62289.000,0.541,2021.772
135417.000,0.000,2071.906
696481.000,0.000,1849.119
680734.000,0.023,2230.079
311336.000,0.082,1668.044
675024.000,0.720,1354.655
381498.000,0.016,3027.327
740920.000,0.283,2304.350
602480.000,0.020,2204.380
615589.000,0.536,1599.257
652364.000,0.076,2272.702
174791.000,0.668,1456.687
925105.000,0.412,2084.951
109962.000,0.410,1144.617
1021506.000,0.003,1492.273
454770.000,0.091,1691.015
944850.000,0.301,1904.934
770612.000,0.287,2428.833
681608.000,0.047,2613.589
131443.000,0.000,2393.500
461333.000,0.052,2614.156
520601.000,0.067,1051.654
568389.000,0.004,1719.365
7230.000,0.000,1278.383
564384.000,0.017,1080.183
963555.000,0.000,1914.732
932959.000,0.058,2213.263
823368.000,0.072,1139.069
943693.000,0.038,2258.293
12409.000,0.144,2340.557
244751.000,0.036,2611.897
612090.000,0.353,1590.272
670404.000,0.518,1502.328
731753.000,0.075,2417.840
524217.000,0.000,2613.956
435277.000,0.138,1258.919
837771.000,0.036,1133.181
665844.000,0.586,2615.492
375751.000,0.333,1267.125
341765.000,0.480,2215.199
694183.000,0.090,2217.879
225867.000,0.683,2616.073
124404.000,0.077,2614.801
695503.000,0.205,1553.219
820722.000,0.000,2305.517
954333.000,0.006,2614.505
415851.000,0.428,1519.594
676869.000,0.000,1417.369
61859.000,0.077,1798.211
561782.000,0.000,1633.498
713915.000,0.034,2169.711
965294.000,0.120,1600.149
405589.000,0.308,1386.323
750685.000,0.000,1925.359
785738.000,0.761,2370.338
786070.000,0.039,1897.483
93424.000,0.101,1873.290
211261.000,0.670,1044.639
645402.000,0.537,1188.447
629739.000,0.298,2224.306
899616.000,0.019,2361.693
164343.000,0.000,2361.383
741022.000,0.636,1677.062
906627.000,0.093,2329.465
593114.000,0.652,1205.369
960159.000,0.106,2102.555
539024.000,0.046,2474.467
307101.000,0.007,1565.927
268467.000,0.000,2614.194
186991.000,0.023,2611.704
221116.000,0.483,2614.568
87298.000,0.144,1838.275
701223.000,0.056,2058.688
398452.000,0.007,2608.971
906518.000,0.185,1143.060
580302.000,0.291,2230.519
573654.000,0.014,2615.658
908953.000,0.048,2410.218
307862.000,0.191,2614.385
584389.000,0.187,2224.982
957782.000,0.041,1621.369
200622.000,0.001,2433.841
561996.000,0.797,1186.316
878275.000,0.014,1264.280
393746.000,0.233,2453.702
57885.000,0.260,2287.439
353659.000,0.731,1963.194
209749.000,0.023,2103.595
717258.000,0.412,1037.894
713610.000,0.276,2398.713
543659.000,0.485,1416.981
398233.000,0.074,2172.443
286627.000,0.466,1342.959
195378.000,0.022,1620.040
450595.000,0.120,1574.507
1004027.000,0.032,2065.619
182329.000,0.660,1628.991
421931.000,0.423,1599.549
773571.000,0.216,2612.954
505595.000,0.098,1272.389
1020787.000,0.808,1452.484
404985.000,0.258,2370.590
582945.000,0.000,2323.459
722462.000,0.492,1996.039
679520.000,0.011,2084.530
1034335.000,0.032,2407.635
125502.000,0.030,2523.175
998640.000,0.318,2613.868
1019771.000,0.159,1354.837
628281.000,0.011,2103.927
378358.000,0.346,1227.044
723626.000,0.001,2614.075
1012430.000,0.115,2408.301
505180.000,0.032,2322.375
291312.000,0.078,2101.792
521397.000,0.035,2304.012
259633.000,0.309,1157.145
606971.000,0.059,1563.731
817689.000,0.211,2127.836
41951.000,0.064,2346.893
119252.000,0.212,2459.136
18460.000,0.285,1356.130
959800.000,0.054,1622.289
674061.000,0.248,1875.524
221084.000,0.042,2613.331
1032599.000,0.558,1568.579
175136.000,0.776,2112.509
183978.000,0.523,1591.766
775967.000,0.737,1960.240
285180.000,0.009,2614.283
221936.000,0.081,2614.115
348546.000,0.384,1049.845
771552.000,0.030,2613.871
6727.000,0.099,2469.503
328308.000,0.019,2345.718
570180.000,0.676,1439.537
415136.000,0.385,2614.214
659854.000,0.436,1341.675
153632.000,0.714,1864.310
1001064.000,0.205,1948.874
413594.000,0.218,2338.685
435149.000,0.704,2033.465
546023.000,0.089,2066.488
903053.000,0.053,2613.377
449060.000,0.183,2614.538
432488.000,0.473,2113.354
4139.000,0.651,2084.014
715651.000,0.097,1673.016
565448.000,0.000,1246.264
938596.000,0.041,1640.242
39678.000,0.208,1766.797
674746.000,0.029,2026.111
1004620.000,0.002,1287.650
188297.000,0.009,2616.414
123714.000,0.046,2200.579
1017751.000,0.240,1724.138
1013622.000,0.357,1451.975
601573.000,0.101,1873.008
780927.000,0.007,1409.758
715604.000,0.000,2282.563
625845.000,0.732,1116.524
654626.000,0.318,2481.898
570614.000,0.094,1654.472
831380.000,0.787,1694.392
629126.000,0.636,1954.119
