id,cnn_score,energy
13138.000,0.035,2231.813
322683.000,0.001,2615.006
183714.000,0.032,2613.928
219263.000,0.605,2491.927
207345.000,0.017,2388.019
984950.000,0.054,1386.306
868980.000,0.723,1890.132
199023.000,0.001,1210.460
610377.000,0.002,1549.076
991780.000,0.012,1991.137
95015.000,0.289,1079.084
420104.000,0.017,1494.399
33388.000,0.192,1910.243
1019719.000,0.024,2612.056
261147.000,0.006,1714.199
940451.000,0.001,2694.655
343714.000,0.677,2156.173
27817.000,0.001,2114.726
696512.000,0.753,1244.606
719502.000,0.044,2615.521
618693.000,0.004,2613.665
482364.000,0.427,1483.760
936105.000,0.013,2454.806
657415.000,0.417,2217.697
951571.000,0.002,2265.281
497503.000,0.046,1845.210
361967.000,0.043,2066.938
714278.000,0.178,1592.059
865628.000,0.463,2126.846
558985.000,0.743,1000.605
1017910.000,0.080,2612.566
190805.000,0.074,2431.637
32868.000,0.014,2561.556
1032764.000,0.088,2210.497
636506.000,0.451,2100.298
1022091.000,0.083,1941.024
303277.000,0.024,1824.275
435010.000,0.208,2084.608
542680.000,0.211,2286.713
222844.000,0.000,1118.694
594832.000,0.026,2102.898
799367.000,0.119,2555.963
77357.000,0.008,1041.299
922531.000,0.010,2614.122
203006.000,0.578,1245.243
457690.000,0.456,2365.879
56283.000,0.007,1486.617
591896.000,0.002,1359.656
414362.000,0.033,2369.855
89908.000,0.046,1704.656
908725.000,0.021,2614.721
178321.000,0.047,2287.396
949470.000,0.228,2361.716
740159.000,0.000,2410.491
705930.000,0.034,2614.245
105599.000,0.585,1328.417
547215.000,0.000,1939.610
441424.000,0.057,2438.115
388236.000,0.651,2196.157
885586.000,0.048,1205.563
643416.000,0.002,1443.223
164091.000,0.147,2168.976
829461.000,0.733,1063.896
28382.000,0.001,1893.884
354599.000,0.159,1628.622
870851.000,0.562,1782.974
100906.000,0.071,1861.769
930462.000,0.034,2614.919
612605.000,0.001,2615.214
67680.000,0.045,2403.623
697030.000,0.034,2285.206
263232.000,0.035,2614.895
329536.000,0.000,2614.163
385617.000,0.577,1340.095
96657.000,0.001,2615.020
786776.000,0.057,1883.157
33276.000,0.004,2405.021
277101.000,0.021,1520.934
461050.000,0.141,1733.164
72567.000,0.122,2417.537
112961.000,0.118,1598.683
293292.000,0.711,1726.826
957092.000,0.047,1329.939
17313.000,0.506,1592.478
781747.000,0.043,2102.940
403208.000,0.024,2362.216
696609.000,0.038,2614.706
737466.000,0.161,1256.261
390278.000,0.052,1600.178
813813.000,0.637,1142.242
42729.000,0.414,1834.062
711817.000,0.372,1115.196
800709.000,0.654,1295.833
632120.000,0.176,2612.712
221699.000,0.010,2159.987
210817.000,0.655,1540.280
300326.000,0.479,1620.037
436857.000,0.439,1792.818
353788.000,0.017,1520.451
444117.000,0.374,2129.597
922803.000,0.129,2611.441
354605.000,0.728,1673.630
1032442.000,0.186,1552.900
207669.000,0.434,1179.015
709984.000,0.001,2101.169
96017.000,0.584,1114.973
790421.000,0.022,2354.988
757057.000,0.064,2615.433
673620.000,0.046,1433.432
389402.000,0.032,2323.601
699603.000,0.065,2487.408
805790.000,0.018,2614.962
