id,cnn_score,energy
441163.000,0.075,2614.325
304477.000,0.513,1171.220
619134.000,0.003,1271.718
767088.000,0.000,1537.993
559112.000,0.001,2615.650
215434.000,0.094,2201.170
770543.000,0.365,2086.279
432442.000,0.068,1854.409
821665.000,0.209,1048.462
862324.000,0.001,2342.667
24784.000,0.048,2107.825
386486.000,0.151,1375.426
741635.000,0.164,1657.544
853169.000,0.041,1025.315
403942.000,0.361,1208.857
381835.000,0.061,1728.870
49283.000,0.290,1439.396
103538.000,0.011,2554.184
440543.000,0.008,2613.128
409082.000,0.000,2428.657
150505.000,0.396,2613.971
225160.000,0.000,1121.995
163976.000,0.149,1117.297
735557.000,0.184,1514.037
4663.000,0.768,2273.486
759321.000,0.446,1906.323
879571.000,0.098,2305.838
383570.000,0.290,1609.066
555532.000,0.000,2225.513
709592.000,0.000,2456.542
320740.000,0.003,2002.227
425333.000,0.257,1629.010
282683.000,0.000,2250.294
357784.000,0.014,1617.249
618565.000,0.097,2116.892
25702.000,0.069,1131.779
370738.000,0.555,1656.852
91455.000,0.052,1437.132
191068.000,0.435,1118.573
593562.000,0.176,2274.152
216465.000,0.400,2060.765
429877.000,0.040,2226.675
488946.000,0.037,2103.517
362541.000,0.056,2372.821
637899.000,0.009,1947.651
676001.000,0.018,1093.037
513372.000,0.076,1603.035
184414.000,0.057,1370.252
376900.000,0.748,1794.525
839246.000,0.095,1985.526
443316.000,0.000,1966.153
275646.000,0.006,1225.172
417745.000,0.062,2614.462
885494.000,0.063,1004.390
949592.000,0.205,2322.734
367827.000,0.072,1672.557
86312.000,0.636,2617.308
681014.000,0.006,2614.983
51422.000,0.199,2489.716
387650.000,0.123,2063.389
305900.000,0.101,2114.297
653616.000,0.573,1579.645
928266.000,0.018,2615.615
854626.000,0.350,2232.448
284304.000,0.073,2613.468
694169.000,0.041,2613.963
571841.000,0.330,1814.404
545716.000,0.014,2613.136
415218.000,0.548,1064.986
392233.000,0.000,2423.475
500589.000,0.265,1188.131
828034.000,0.080,2612.184
823936.000,0.228,2613.737
353337.000,0.102,1592.158
569537.000,0.480,1671.287
688417.000,0.001,2186.244
390012.000,0.539,2608.334
694419.000,0.445,2224.986
970732.000,0.022,1886.578
897672.000,0.884,1564.630
910712.000,0.008,1309.162
445610.000,0.785,1352.703
1033707.000,0.019,1034.808
518245.000,0.301,1693.980
343907.000,0.140,1263.074
186093.000,0.318,1432.902
427441.000,0.010,2283.845
566182.000,0.859,1887.725
819138.000,0.142,2155.578
973098.000,0.298,2448.744
646369.000,0.415,1327.113
19662.000,0.065,2052.269
290724.000,0.027,1862.484
228164.000,0.003,2613.079
550694.000,0.049,2612.056
288901.000,0.080,2192.784
590905.000,0.000,2049.775
625668.000,0.071,2613.534
388247.000,0.473,1970.726
653370.000,0.132,1293.353
679646.000,0.586,2347.478
757578.000,0.000,2614.724
58408.000,0.244,2096.417
834307.000,0.001,1118.266
110198.000,0.004,2314.021
777601.000,0.237,2257.354
251281.000,0.611,1119.040
517843.000,0.032,2610.200
782484.000,0.503,1977.040
156734.000,0.020,2265.739
1410.000,0.178,1635.927
790941.000,0.018,1187.419
24808.000,0.135,1389.244
787966.000,0.090,2333.523
545793.000,0.696,1210.646
800026.000,0.413,2616.416
507616.000,0.314,2063.338
781159.000,0.149,2614.227
652085.000,0.023,2105.105
50456.000,0.054,2000.455
98786.000,0.000,2614.317
317651.000,0.092,1942.191
884468.000,0.213,2083.630
892718.000,0.526,2065.855
674969.000,0.098,1212.050
731065.000,0.702,1548.376
936625.000,0.124,1764.500
899417.000,0.508,2202.762
798855.000,0.458,1924.547
896557.000,0.030,1832.311
623856.000,0.054,1693.752
331988.000,0.058,2011.178
822419.000,0.057,2614.280
868148.000,0.466,2415.055
32654.000,0.112,1824.862
446997.000,0.061,2050.611
492710.000,0.087,1743.211
335102.000,0.001,2334.049
807339.000,0.024,2615.836
1034858.000,0.729,1853.550
759313.000,0.066,1817.269
761116.000,0.121,2333.355
176473.000,0.001,1798.414
474193.000,0.001,1948.665
11534.000,0.070,2403.855
152305.000,0.089,2616.230
624112.000,0.072,2418.506
896817.000,0.007,1034.236
545309.000,0.014,2609.155
690535.000,0.492,1353.615
98814.000,0.416,2183.751
338481.000,0.017,1393.958
509331.000,0.012,2612.464
205713.000,0.002,2529.301
316444.000,0.147,2128.083
458258.000,0.749,1807.136
103056.000,0.005,1210.448
140860.000,0.142,1650.402
341538.000,0.027,2615.605
743245.000,0.012,2614.160
794743.000,0.223,2614.021
697496.000,0.616,1666.417
639726.000,0.528,1140.313
137226.000,0.020,2310.653
17257.000,0.803,2113.761
533183.000,0.007,1440.357
175411.000,0.697,2359.730
889106.000,0.131,1068.926
640458.000,0.000,1606.066
367560.000,0.073,1462.189
900109.000,0.068,1662.910
1031471.000,0.238,1164.591
241251.000,0.001,2613.619
522774.000,0.047,2062.972
266834.000,0.111,2614.764
926199.000,0.054,1478.498
826665.000,0.072,2184.881
466644.000,0.006,2615.251
215456.000,0.233,2100.937
327535.000,0.411,2003.785
512389.000,0.512,1658.149
333957.000,0.035,1459.315
830073.000,0.012,2116.877
714512.000,0.015,2435.593
41453.000,0.038,1126.078
294042.000,0.073,1933.477
395194.000,0.015,2191.556
785825.000,0.060,2613.465
990508.000,0.725,1061.504
911560.000,0.016,1619.913
207860.000,0.054,1496.356
389131.000,0.029,1946.409
851308.000,0.032,2271.726
4599.000,0.009,1429.279
796494.000,0.157,1620.527
347503.000,0.512,1352.164
596557.000,0.109,2612.847
241934.000,0.473,1662.553
725138.000,0.545,1784.346
334733.000,0.078,1293.020
300532.000,0.491,1509.107
726838.000,0.010,2038.367
239984.000,0.023,2463.927
1010537.000,0.366,2267.349
580858.000,0.762,1625.001
750494.000,0.307,1782.813
941288.000,0.074,1762.086
362447.000,0.003,1237.420
911384.000,0.736,1661.554
861532.000,0.048,1353.838
966910.000,0.381,2367.731
490483.000,0.087,1361.652
678686.000,0.017,2612.576
308058.000,0.570,1936.393
140087.000,0.165,1792.356
866038.000,0.171,2613.334
800899.000,0.005,2526.752
700180.000,0.239,1963.109
598119.000,0.090,2058.227
694481.000,0.120,1461.547
784730.000,0.778,1545.727
631533.000,0.517,1052.794
219225.000,0.015,2613.688
744048.000,0.005,1966.538
595927.000,0.601,2250.403
1002141.000,0.019,2614.222
1934.000,0.068,2425.253
790665.000,0.323,1081.306
359914.000,0.002,1056.727
176233.000,0.604,1084.174
410671.000,0.050,2308.040
901538.000,0.347,1656.830
146038.000,0.079,1780.661
19277.000,0.081,1474.726
298119.000,0.080,1512.500
958597.000,0.045,2202.609
111209.000,0.001,2613.642
694897.000,0.454,1643.575
589541.000,0.153,2153.870
290753.000,0.042,1397.009
239989.000,0.102,2102.786
83460.000,0.149,2275.214
958906.000,0.180,1883.509
431443.000,0.630,1128.323
873821.000,0.000,1389.419
786406.000,0.020,1945.784
530124.000,0.070,1794.451
883947.000,0.495,1473.545
952139.000,0.237,1392.736
811392.000,0.046,2068.118
702771.000,0.179,1266.466
663437.000,0.313,1717.098
962756.000,0.120,1861.505
167551.000,0.000,2613.074
889515.000,0.265,2200.461
662382.000,0.148,1689.061
770829.000,0.062,2615.651
257206.000,0.372,2250.570
896850.000,0.223,1835.138
230612.000,0.480,2532.112
1028667.000,0.025,2607.513
232211.000,0.018,2615.160
911926.000,0.148,1773.826
993975.000,0.847,1876.351
569023.000,0.000,1553.892
343419.000,0.019,2037.567
788303.000,0.567,1142.443
915141.000,0.523,1385.006
961945.000,0.113,1290.234
354232.000,0.042,1352.382
416632.000,0.033,2208.682
981205.000,0.168,2613.649
232003.000,0.120,1445.882
56782.000,0.160,1003.815
980379.000,0.061,1696.274
858798.000,0.000,2112.821
310287.000,0.030,2613.374
16384.000,0.046,2226.134
1012904.000,0.035,1715.975
835647.000,0.046,2611.362
81898.000,0.930,1042.644
51426.000,0.051,1930.266
287375.000,0.000,2076.413
674039.000,0.006,2615.287
930220.000,0.517,1063.129
319751.000,0.030,1131.551
245360.000,0.017,2030.982
125159.000,0.272,2613.748
1037433.000,0.622,2237.516
102961.000,0.192,2612.865
890039.000,0.011,1472.089
963575.000,0.001,2614.382
564638.000,0.155,1276.960
238114.000,0.894,1604.879
141543.000,0.030,2615.766
418945.000,0.676,1942.591
976857.000,0.118,1678.149
759070.000,0.022,2612.152
1012382.000,0.041,2611.394
464639.000,0.007,1666.256
64565.000,0.189,2223.875
328122.000,0.457,2201.526
213139.000,0.100,1952.559
1037678.000,0.543,1085.292
538479.000,0.071,2611.371
224862.000,0.035,2156.963
866027.000,0.018,2614.116
29671.000,0.028,1281.506
156031.000,0.488,1073.735
293850.000,0.569,2459.530
347482.000,0.001,1169.838
133679.000,0.119,1473.286
886494.000,0.009,2156.469
849304.000,0.087,1334.750
1017861.000,0.325,2615.691
180315.000,0.012,2174.899
509620.000,0.019,1368.457
415633.000,0.009,2613.908
941536.000,0.022,1504.458
384364.000,0.004,2102.821
394007.000,0.196,2081.876
802730.000,0.176,2325.845
413595.000,0.002,1683.912
231907.000,0.559,1273.095
720559.000,0.051,1513.085
73034.000,0.069,1873.765
10784.000,0.039,1620.731
96696.000,0.202,2377.889
183789.000,0.016,1077.291
875842.000,0.397,2234.589
547788.000,0.532,1364.871
213740.000,0.092,2280.191
696273.000,0.506,1296.555
37962.000,0.049,2011.428
94026.000,0.812,2355.754
552805.000,0.006,2346.737
764757.000,0.187,1802.395
474257.000,0.342,2261.966
279201.000,0.615,2273.371
892587.000,0.125,1558.608
446794.000,0.465,2426.979
703032.000,0.524,1770.775
75968.000,0.042,2268.722
198149.000,0.394,2157.877
615336.000,0.107,1962.270
633652.000,0.012,1876.981
820741.000,0.027,2224.363
233516.000,0.062,2173.041
1003353.000,0.047,2442.363
620016.000,0.466,1881.790
184746.000,0.021,2612.350
505454.000,0.039,1525.716
535304.000,0.076,2154.005
258975.000,0.001,1685.971
396019.000,0.039,2372.065
747895.000,0.224,2212.992
868623.000,0.015,1814.059
340562.000,0.161,1222.392
845358.000,0.031,2115.809
655921.000,0.046,1080.624
1000959.000,0.056,1938.442
449089.000,0.034,1620.944
440957.000,0.050,1467.831
340573.000,0.000,1016.399
796779.000,0.069,1454.316
429312.000,0.331,2313.725
789195.000,0.104,2425.742
122331.000,0.000,1504.638
842264.000,0.215,2324.033
461007.000,0.083,2086.948
348663.000,0.650,1610.040
587043.000,0.026,2140.220
244843.000,0.931,2321.698
258488.000,0.385,2614.790
368859.000,0.443,1094.804
641982.000,0.280,2181.885
692543.000,0.076,1055.776
343322.000,0.147,1368.915
231303.000,0.003,2103.115
636800.000,0.541,1102.840
122546.000,0.013,2311.188
590848.000,0.075,1720.637
27354.000,0.379,1943.966
288379.000,0.283,1773.529
171554.000,0.731,1900.533
999322.000,0.056,2193.133
7763.000,0.043,2614.012
695555.000,0.537,1840.886
52878.000,0.011,2207.311
203925.000,0.001,1567.622
642827.000,0.151,1809.948
768287.000,0.688,1651.660
999652.000,0.059,2149.858
58761.000,0.012,2068.152
45630.000,0.001,2303.709
1009358.000,0.012,2144.584
903.000,0.095,2440.923
504515.000,0.038,1212.712
835357.000,0.044,2244.317
250543.000,0.154,1447.559
828119.000,0.202,2451.662
845846.000,0.503,2192.021
702769.000,0.016,2138.882
251157.000,0.008,1169.984
987738.000,0.007,1144.055
581686.000,0.249,1267.079
839714.000,0.031,1733.234
114622.000,0.030,2615.313
683524.000,0.154,1806.916
492119.000,0.365,2100.038
961761.000,0.000,1567.054
169306.000,0.257,1904.335
897002.000,0.039,1955.757
463396.000,0.275,1078.684
296246.000,0.027,2150.203
551872.000,0.008,1013.124
362520.000,0.454,1232.151
97031.000,0.001,1663.888
119860.000,0.001,1985.523
618503.000,0.750,1410.920
116469.000,0.370,1167.990
160645.000,0.563,1008.261
312412.000,0.148,2289.640
241727.000,0.000,2113.466
198747.000,0.814,2009.126
753641.000,0.079,2345.207
499127.000,0.023,1772.318
713959.000,0.298,2612.720
142057.000,0.014,2389.271
747673.000,0.013,2303.652
105362.000,0.000,2093.767
52965.000,0.873,2614.778
926919.000,0.108,2105.170
554673.000,0.774,1161.741
776343.000,0.010,1715.635
928075.000,0.006,2101.536
557241.000,0.104,1397.043
303768.000,0.012,2613.305
679191.000,0.298,1631.954
949961.000,0.098,2104.239
636685.000,0.546,1592.691
119211.000,0.067,1800.962
452619.000,0.001,2604.925
134174.000,0.016,2596.478
556056.000,0.221,1118.415
289917.000,0.087,1718.104
57586.000,0.085,1178.161
187810.000,0.068,2343.142
925404.000,0.161,2615.445
723337.000,0.062,1265.427
88776.000,0.148,2439.697
210967.000,0.236,2350.529
497181.000,0.068,1215.254
955095.000,0.046,2104.412
361239.000,0.081,2614.789
896611.000,0.044,1433.734
73501.000,0.275,2131.588
913053.000,0.048,1175.184
6767.000,0.078,1111.216
515883.000,0.060,2373.042
375415.000,0.138,2507.159
147615.000,0.336,1833.887
406963.000,0.047,2611.665
343774.000,0.207,1199.376
207006.000,0.375,2322.565
164487.000,0.093,2501.226
97391.000,0.491,2385.554
937985.000,0.458,2415.016
173658.000,0.806,2095.569
172783.000,0.136,1668.077
834296.000,0.478,1289.641
597355.000,0.008,1406.328
822327.000,0.423,1055.922
782304.000,0.902,1139.493
584520.000,0.144,2246.701
219107.000,0.324,2312.986
635778.000,0.142,1652.406
733216.000,0.025,2464.743
302797.000,0.414,2370.996
812927.000,0.028,1063.440
132682.000,0.205,2612.763
23260.000,0.426,2068.336
636658.000,0.031,2129.289
934771.000,0.081,1406.039
451160.000,0.243,1930.017
911530.000,0.009,1403.249
28325.000,0.074,2612.311
489644.000,0.170,2404.740
777425.000,0.192,1427.055
295516.000,0.020,2611.673
614492.000,0.483,2344.294
1008930.000,0.049,2610.746
97062.000,0.237,2100.103
309135.000,0.113,1621.255
476491.000,0.000,1706.567
851665.000,0.100,1986.353
431854.000,0.034,2615.223
552850.000,0.787,1300.793
170892.000,0.059,2613.655
572767.000,0.030,2613.980
837138.000,0.737,2065.537
548188.000,0.776,1341.058
191511.000,0.076,2389.670
215259.000,0.016,2602.618
257576.000,0.023,1513.290
412831.000,0.070,2613.578
427500.000,0.601,2313.598
589676.000,0.025,2613.855
653454.000,0.071,2292.903
127770.000,0.561,2325.669
559605.000,0.588,1441.513
675053.000,0.002,2613.244
12838.000,0.024,1219.426
909954.000,0.670,2425.762
674609.000,0.645,2367.216
636921.000,0.050,2340.195
33997.000,0.091,2453.483
942164.000,0.038,2103.232
791176.000,0.038,1619.302
68444.000,0.002,2490.232
275695.000,0.338,2409.548
511349.000,0.543,1673.603
796495.000,0.210,2036.094
742132.000,0.001,1712.744
552635.000,0.033,2067.274
163940.000,0.310,2306.650
790293.000,0.100,1514.730
44649.000,0.106,2236.920
269415.000,0.522,1549.992
876988.000,0.727,2052.733
581324.000,0.093,2616.090
249913.000,0.000,2174.482
410274.000,0.039,2402.261
313401.000,0.297,2187.805
142547.000,0.438,1192.430
270182.000,0.001,1980.263
673720.000,0.350,1101.154
424875.000,0.541,1857.835
964978.000,0.086,1823.483
612735.000,0.012,2615.317
373456.000,0.005,2185.000
914768.000,0.382,1131.040
997491.000,0.019,2221.951
825171.000,0.114,1848.893
400291.000,0.470,2615.856
215891.000,0.040,1782.907
406000.000,0.002,2612.462
283652.000,0.770,2258.641
638343.000,0.018,2615.934
883029.000,0.687,2333.856
458164.000,0.103,1771.027
264476.000,0.246,2167.616
401142.000,0.246,1568.308
519137.000,0.063,1670.678
580441.000,0.543,1820.006
347950.000,0.606,1635.652
966658.000,0.076,1747.498
419268.000,0.014,2614.439
603238.000,0.003,2608.839
439740.000,0.097,1039.436
261849.000,0.039,2457.988
570071.000,0.376,1791.663
789962.000,0.001,1875.906
42753.000,0.018,2614.810
523282.000,0.062,1593.051
128844.000,0.870,1304.369
575555.000,0.022,1371.672
396670.000,0.715,2160.889
868071.000,0.699,2032.170
146608.000,0.387,2089.426
126706.000,0.291,2307.904
944794.000,0.587,2076.263
58580.000,0.804,1288.741
843092.000,0.549,2094.098
408924.000,0.826,1100.660
874429.000,0.029,2613.899
902954.000,0.764,1081.545
1035236.000,0.009,1625.395
807497.000,0.528,1365.700
422303.000,0.134,1316.375
851566.000,0.127,1888.598
484334.000,0.023,1731.304
344787.000,0.067,1660.944
34028.000,0.024,2366.245
297157.000,0.640,2351.395
851984.000,0.054,1094.731
919982.000,0.000,2614.482
643140.000,0.082,2613.611
49091.000,0.010,2613.346
952274.000,0.339,2229.459
413104.000,0.172,1823.801
4572.000,0.830,2004.972
954453.000,0.363,2125.677
148965.000,0.017,2578.009
1036332.000,0.038,2611.710
742473.000,0.392,1956.721
940732.000,0.061,1078.426
534720.000,0.128,1968.033
5404.000,0.055,2242.725
989290.000,0.635,1610.723
391942.000,0.013,2135.767
747548.000,0.001,2615.620
27163.000,0.397,1591.136
116185.000,0.211,2182.288
554177.000,0.417,2157.375
919954.000,0.089,1724.544
72405.000,0.300,2411.739
610170.000,0.120,1527.798
264903.000,0.019,2300.583
991290.000,0.020,2523.510
285131.000,0.023,2102.113
23082.000,0.000,1607.863
278247.000,0.035,2258.239
1004627.000,0.391,2284.458
677642.000,0.091,1442.905
531393.000,0.056,2106.534
522243.000,0.859,2182.028
226281.000,0.725,1350.891
475403.000,0.034,1398.037
259969.000,0.060,2233.188
1035572.000,0.000,1936.006
571792.000,0.103,1423.345
624386.000,0.077,1542.521
55886.000,0.169,2357.181
331182.000,0.229,1679.886
157362.000,0.031,2334.491
925044.000,0.692,1544.347
44134.000,0.082,1835.977
813535.000,0.010,2104.713
594427.000,0.883,1266.152
405745.000,0.018,2378.178
725161.000,0.515,2267.552
656401.000,0.168,2289.421
720475.000,0.662,1055.403
994979.000,0.241,2004.726
551290.000,0.033,2346.136
152164.000,0.202,2373.706
323539.000,0.051,1932.516
179633.000,0.049,2168.232
340398.000,0.144,2594.537
1013110.000,0.141,2185.958
61151.000,0.023,2102.288
340262.000,0.054,2327.790
60352.000,0.065,1040.006
576113.000,0.607,1489.330
258554.000,0.356,2143.299
935431.000,0.572,2376.994
821795.000,0.655,1049.936
852764.000,0.149,2152.021
728804.000,0.151,2199.893
674675.000,0.103,2101.128
701933.000,0.506,1660.598
160139.000,0.055,3197.474
924914.000,0.720,1254.927
765539.000,0.172,2298.432
364847.000,0.320,1232.679
273289.000,0.194,1593.335
654382.000,0.130,1250.192
270378.000,0.108,2294.266
510782.000,0.046,2229.558
477527.000,0.576,2131.652
276514.000,0.461,1612.090
87713.000,0.009,1712.798
787577.000,0.127,1645.121
747467.000,0.654,2218.937
688965.000,0.102,1658.632
499004.000,0.504,2295.126
120836.000,0.021,2501.720
852152.000,0.034,1963.232
677685.000,0.094,1155.358
361638.000,0.203,2342.710
618769.000,0.233,1320.282
576222.000,0.100,2334.087
804156.000,0.044,1592.971
649558.000,0.142,2615.678
515148.000,0.019,1427.471
116716.000,0.200,1484.005
389051.000,0.497,1727.886
317119.000,0.843,1279.367
797137.000,0.658,1140.880
154703.000,0.010,2615.947
202344.000,0.027,2430.912
51680.000,0.002,2256.054
515081.000,0.170,2350.569
704243.000,0.074,2614.631
101595.000,0.180,1916.201
338393.000,0.314,1426.971
620946.000,0.343,1774.210
373851.000,0.662,2014.526
623937.000,0.045,1711.074
403701.000,0.518,2201.600
607050.000,0.000,2373.543
113562.000,0.012,1766.168
972364.000,0.116,2367.825
258175.000,0.003,1458.628
668126.000,0.053,1331.721
484385.000,0.000,1426.457
615569.000,0.002,2042.704
42512.000,0.000,1513.724
744019.000,0.062,1590.503
334009.000,0.042,2386.381
264009.000,0.004,1463.188
189953.000,0.202,1576.754
465231.000,0.239,2230.809
835088.000,0.490,1968.651
854454.000,0.555,2378.726
495314.000,0.340,1028.283
679116.000,0.044,2169.166
110543.000,0.017,1195.229
105414.000,0.014,2612.960
199907.000,0.774,1521.705
629005.000,0.109,2418.151
850381.000,0.514,2182.365
490839.000,0.511,2182.381
98200.000,0.407,1124.795
2904.000,0.188,1790.112
164215.000,0.028,2142.758
802661.000,0.135,2614.110
710784.000,0.032,2099.250
900671.000,0.339,1894.433
1013046.000,0.142,1932.337
475402.000,0.032,1640.755
985651.000,0.017,1087.034
564261.000,0.009,2107.483
280570.000,0.013,1297.078
903922.000,0.018,1251.775
997307.000,0.000,2238.601
901426.000,0.313,2161.039
679844.000,0.061,1519.264
515359.000,0.567,1586.567
890326.000,0.375,1818.816
190884.000,0.058,1332.744
741455.000,0.035,2615.659
985219.000,0.028,2614.637
441680.000,0.037,2485.104
754753.000,0.041,1079.997
97827.000,0.095,2347.233
207416.000,0.089,1292.870
139513.000,0.286,1655.997
132361.000,0.148,1591.958
861886.000,0.011,2614.041
248385.000,0.022,2105.117
454872.000,0.028,1750.814
135045.000,0.012,2079.219
656561.000,0.000,1322.362
469172.000,0.024,2613.442
888123.000,0.063,2051.192
38665.000,0.036,1348.857
8896.000,0.120,2267.488
943994.000,0.068,2614.160
813531.000,0.177,1086.018
145946.000,0.024,2344.611
133686.000,0.029,2299.106
930966.000,0.102,1227.583
1002898.000,0.002,1053.284
681321.000,0.807,1746.688
983592.000,0.116,1048.468
920328.000,0.818,2359.114
406785.000,0.063,1207.227
789952.000,0.027,1699.917
763382.000,0.093,2345.500
655140.000,0.000,1334.350
325574.000,0.057,1063.731
944429.000,0.020,2612.387
96580.000,0.063,2615.448
825563.000,0.082,2593.811
374014.000,0.456,2249.127
195443.000,0.812,1107.850
443579.000,0.276,2297.664
546797.000,0.037,2614.434
404878.000,0.005,2614.821
34604.000,0.565,1870.108
309872.000,0.042,1941.303
711806.000,0.028,2077.856
929573.000,0.008,1170.298
673003.000,0.393,1127.158
493627.000,0.712,1533.681
189806.000,0.569,2284.478
994711.000,0.448,2001.373
507376.000,0.070,1620.645
598042.000,0.070,2338.456
856598.000,0.076,2076.437
866726.000,0.028,1727.112
1033027.000,0.054,1323.036
684271.000,0.036,2102.550
189825.000,0.850,1784.370
600807.000,0.289,2146.328
406332.000,0.003,2614.000
406947.000,0.088,2180.553
482789.000,0.624,1351.085
244913.000,0.038,2309.148
38274.000,0.165,1868.979
768987.000,0.053,1777.099
309779.000,0.066,1080.923
654608.000,0.546,1780.068
414825.000,0.034,2143.434
4530.000,0.122,1864.282
924963.000,0.008,1947.390
692617.000,0.000,1768.239
437275.000,0.265,1077.358
562553.000,0.054,2104.479
519864.000,0.139,2063.690
994607.000,0.123,1432.807
756823.000,0.058,2586.318
345426.000,0.324,1121.178
979107.000,0.001,1575.640
29359.000,0.402,1170.934
86154.000,0.451,2083.735
201818.000,0.359,2220.445
688377.000,0.328,2613.930
375946.000,0.061,1901.178
407419.000,0.053,2281.067
296779.000,0.272,1958.683
788536.000,0.213,2255.838
120860.000,0.554,2123.561
840045.000,0.779,2380.234
125936.000,0.066,1907.630
875528.000,0.003,2614.273
453895.000,0.007,2404.775
597654.000,0.356,1898.233
218623.000,0.640,2360.807
972737.000,0.340,2243.963
313874.000,0.195,2311.479
453143.000,0.167,1117.336
4846.000,0.172,2614.664
344084.000,0.057,2333.555
994385.000,0.488,1674.486
764677.000,0.285,1341.873
323542.000,0.217,1210.479
197500.000,0.024,1852.409
584985.000,0.023,1664.430
916962.000,0.035,2615.178
164179.000,0.000,1993.058
356131.000,0.180,1112.180
909040.000,0.081,2612.296
1037440.000,0.350,1855.578
37423.000,0.062,2412.998
222074.000,0.312,1554.016
711325.000,0.164,2063.056
27563.000,0.244,1363.045
588162.000,0.055,2219.552
319586.000,0.094,2615.655
709489.000,0.071,2397.273
636009.000,0.113,2115.937
692610.000,0.444,1414.983
750684.000,0.439,1589.357
172698.000,0.373,1553.149
741437.000,0.429,1592.688
940965.000,0.815,1270.163
812694.000,0.076,2615.934
663897.000,0.127,2331.917
639678.000,0.022,2614.174
300895.000,0.390,1494.088
1001804.000,0.002,2071.034
392150.000,0.524,2298.874
442070.000,0.450,2302.703
542923.000,0.634,1371.513
419589.000,0.090,2614.286
635929.000,0.044,1932.603
288987.000,0.061,2110.816
276708.000,0.630,1635.252
330794.000,0.000,2608.886
183737.000,0.009,2613.647
688720.000,0.001,1950.915
834892.000,0.033,1018.527
485521.000,0.008,1031.249
253005.000,0.301,2398.579
281449.000,0.000,1078.410
847709.000,0.510,1791.991
568127.000,0.329,2324.904
495245.000,0.012,2040.272
438774.000,0.405,2313.993
1031119.000,0.875,1191.536
798684.000,0.714,1548.437
337738.000,0.092,2614.652
356035.000,0.551,1807.300
926364.000,0.134,1991.174
249745.000,0.047,1078.636
262779.000,0.139,1065.369
907905.000,0.147,1309.803
583093.000,0.011,2612.941
755636.000,0.048,2615.675
913864.000,0.015,1230.399
298123.000,0.020,1639.758
1031169.000,0.040,1748.157
128143.000,0.368,2246.509
626449.000,0.003,1054.077
925061.000,0.101,1575.921
721621.000,0.059,1059.675
1027751.000,0.098,2615.336
596254.000,0.011,1727.507
608375.000,0.334,1069.856
502992.000,0.026,2093.199
121537.000,0.471,2341.712
160004.000,0.136,2612.061
285418.000,0.031,2413.273
888913.000,0.083,1796.102
604056.000,0.004,1058.289
632699.000,0.144,1387.345
593958.000,0.046,2087.972
923614.000,0.104,1609.630
364481.000,0.745,1418.421
156066.000,0.119,1945.264
937961.000,0.016,2614.364
631278.000,0.217,2201.704
247914.000,0.021,1162.025
620454.000,0.014,2612.751
307605.000,0.050,2325.673
350059.000,0.270,1743.281
905199.000,0.222,2013.537
310117.000,0.015,1679.222
613323.000,0.085,1341.604
524613.000,0.176,2382.628
223766.000,0.235,2426.030
65175.000,0.538,1275.944
934786.000,0.052,1974.710
599506.000,0.069,1638.987
984630.000,0.042,1982.830
103256.000,0.000,2612.561
817118.000,0.210,2306.397
697732.000,0.028,2614.563
952251.000,0.000,1728.085
39674.000,0.107,1234.262
876516.000,0.039,2135.979
773298.000,0.601,2320.608
443410.000,0.120,2385.311
884726.000,0.111,1081.913
417916.000,0.371,2197.567
978855.000,0.404,1992.569
755183.000,0.033,2392.571
1010593.000,0.543,1374.970
593001.000,0.088,1808.109
134969.000,0.000,2614.072
677386.000,0.003,2125.538
821107.000,0.195,1631.500
808004.000,0.065,1733.773
629856.000,0.012,2614.468
414398.000,0.453,2156.260
137386.000,0.506,2323.572
109112.000,0.169,2413.351
482579.000,0.020,2104.276
291981.000,0.047,2104.096
358443.000,0.376,2275.278
5025.000,0.589,1127.547
605292.000,0.026,2268.484
183317.000,0.488,1295.808
923584.000,0.062,2325.027
494512.000,0.693,1115.092
1027299.000,0.000,2477.300
494307.000,0.749,1282.654
581708.000,0.774,1227.981
707168.000,0.594,2438.107
1002796.000,0.053,2255.898
74131.000,0.252,1848.473
917100.000,0.086,1142.172
425770.000,0.017,1277.369
576138.000,0.001,2345.417
104200.000,0.512,2087.438
380556.000,0.029,2616.041
351744.000,0.580,1275.559
606492.000,0.005,1972.843
348157.000,0.198,2365.789
817087.000,0.454,1035.213
491620.000,0.334,1818.815
963360.000,0.524,1964.915
476689.000,0.106,2056.725
253211.000,0.446,1777.643
1027028.000,0.051,2351.508
458510.000,0.039,2613.014
929237.000,0.047,2394.500
250277.000,0.009,1512.307
648689.000,0.000,2615.316
59540.000,0.072,1975.150
333411.000,0.226,2065.965
705472.000,0.558,2615.766
340242.000,0.080,2459.553
846360.000,0.080,2612.008
628167.000,0.120,1453.055
301681.000,0.073,2614.152
785088.000,0.024,2011.396
222957.000,0.189,1237.218
394756.000,0.004,1143.307
32859.000,0.100,1782.996
374361.000,0.001,2518.881
822815.000,0.358,1993.243
318488.000,0.037,1283.824
235659.000,0.045,1747.639
324549.000,0.470,2190.967
535875.000,0.017,1532.545
607103.000,0.005,1107.352
474162.000,0.684,1435.950
79500.000,0.014,2614.113
933072.000,0.016,1835.401
239816.000,0.032,1915.734
93579.000,0.019,2464.113
554447.000,0.210,1651.167
707561.000,0.063,1831.442
