id,cnn_score,energy
2594031.000,0.024,2251.314
2582235.000,0.001,1632.422
2689083.000,0.725,1640.242
2445700.000,0.057,2006.686
2710810.000,0.023,2247.777
2778908.000,0.701,2311.933
2741523.000,0.111,2614.436
2667777.000,0.100,1465.700
2515924.000,0.002,1751.413
2418840.000,0.106,1428.838
2630768.000,0.697,1880.590
2397873.000,0.018,1699.806
2739264.000,0.042,2405.725
2521221.000,0.126,1412.157
2756442.000,0.039,2410.598
2630114.000,0.228,1877.366
2407648.000,0.042,2165.082
2533963.000,0.884,1091.583
2573054.000,0.232,1327.621
2516166.000,0.326,2378.991
2627060.000,0.019,2614.606
2642880.000,0.106,1706.945
2451069.000,0.274,2114.628
2516860.000,0.108,2613.728
2777072.000,0.070,1151.107
2613421.000,0.879,2075.516
2445232.000,0.092,2491.298
2481562.000,0.066,2158.673
2413225.000,0.050,2105.081
2415465.000,0.809,1164.421
2528973.000,0.822,1565.829
2464073.000,0.157,1592.561
2609383.000,0.804,1013.010
2773636.000,0.145,1561.065
2747974.000,0.220,1729.678
2662799.000,0.056,1580.805
2587463.000,0.038,2614.526
2463897.000,0.005,2271.731
2481681.000,0.003,2448.315
2697325.000,0.026,2395.677
2517033.000,0.015,1821.375
2634431.000,0.037,2613.441
2730393.000,0.069,1606.203
2632555.000,0.479,1461.331
2769247.000,0.055,2614.351
2761321.000,0.066,2103.555
2772828.000,0.001,2430.457
2484434.000,0.000,1006.731
2710532.000,0.015,2616.516
2593611.000,0.011,1206.525
2733727.000,0.000,1428.204
2531646.000,0.000,1589.725
2559060.000,0.374,2219.776
2408917.000,0.033,2117.033
2497770.000,0.514,2111.861
2556691.000,0.070,2277.011
2603851.000,0.043,1078.663
2414594.000,0.404,1291.883
2691509.000,0.376,1139.414
2692034.000,0.019,2045.599
2722630.000,0.012,1619.781
2532877.000,0.101,2196.613
2628537.000,0.577,2300.953
2430976.000,0.020,1437.366
2408304.000,0.169,1604.541
2521654.000,0.384,1268.896
2755853.000,0.015,2387.511
2776036.000,0.000,2609.679
2696203.000,0.756,2450.067
2675420.000,0.125,2452.804
2661732.000,0.027,2103.132
2561160.000,0.120,1366.012
2668186.000,0.056,1851.443
2557163.000,0.087,1829.166
2595643.000,0.000,2613.109
2780120.000,0.523,1829.123
2610792.000,0.016,2251.938
2520151.000,0.005,2614.633
2682515.000,0.000,2615.359
2644105.000,0.733,2045.121
2412589.000,0.000,2232.863
2495710.000,0.096,1070.825
2477322.000,0.378,2615.182
2614469.000,0.001,2316.036
2623418.000,0.439,1131.911
2703010.000,0.041,1620.494
2745158.000,0.122,2613.769
2477528.000,0.130,2447.578
2639409.000,0.084,2331.938
2415309.000,0.060,2298.954
2716690.000,0.388,1108.636
2479281.000,0.058,2487.275
2600329.000,0.035,1136.480
2713703.000,0.728,2242.561
2569141.000,0.005,1899.841
2537299.000,0.306,1565.945
2566791.000,0.002,2293.120
2625627.000,0.085,1932.370
2642830.000,0.296,2362.098
2436332.000,0.001,1593.030
2584025.000,0.025,1999.203
2736929.000,0.010,1834.617
2777368.000,0.145,2060.189
2529534.000,0.000,2292.737
2465142.000,0.137,1547.301
2482880.000,0.006,2614.705
2460713.000,0.733,1206.882
2693242.000,0.003,2603.346
2537531.000,0.625,2614.784
2496054.000,0.933,2285.202
2691321.000,0.433,1733.438
2517052.000,0.016,1453.715
2527243.000,0.686,1859.165
2658427.000,0.335,2292.996
2658556.000,0.363,2317.907
2399964.000,0.027,2614.071
2658728.000,0.038,2614.187
2617928.000,0.014,2347.157
2657392.000,0.159,1007.932
2599790.000,0.001,1419.618
2673412.000,0.038,2336.973
2472279.000,0.078,1654.327
2554378.000,0.106,1564.226
2486670.000,0.706,1405.892
2413709.000,0.184,1512.154
2419943.000,0.109,2216.840
2684823.000,0.642,1571.237
2507098.000,0.041,1294.223
2418353.000,0.065,2613.929
2571598.000,0.000,1564.951
2757592.000,0.000,2614.103
2431607.000,0.128,2615.622
2664284.000,0.525,1002.880
2418445.000,0.048,2613.582
2637709.000,0.142,2312.560
2653311.000,0.216,2038.806
2708214.000,0.002,1607.821
2663260.000,0.006,2033.569
2739208.000,0.077,1654.660
2456569.000,0.075,1377.185
2411389.000,0.437,2337.529
2773630.000,0.236,1269.574
2404235.000,0.723,1536.263
2493998.000,0.168,2295.035
2699141.000,0.001,2439.664
2437438.000,0.249,1789.807
2503682.000,0.000,2613.041
2626800.000,0.626,1724.454
2594094.000,0.117,1917.374
2701241.000,0.192,2615.295
2478173.000,0.277,2208.247
2403089.000,0.153,1560.247
2606502.000,0.418,2451.604
2746918.000,0.492,1599.819
2721465.000,0.027,2330.628
2724659.000,0.189,2026.405
2677320.000,0.210,2131.592
2660460.000,0.029,2612.540
2755713.000,0.442,1900.183
2395985.000,0.000,1303.707
2703248.000,0.225,1986.827
2559081.000,0.007,2088.799
2583013.000,0.321,1703.118
2522998.000,0.052,2432.479
2772540.000,0.044,2343.868
2683152.000,0.751,1556.162
2510846.000,0.002,1366.111
2629782.000,0.449,2483.511
2660199.000,0.010,1471.617
2771547.000,0.015,2216.608
2650149.000,0.628,2195.601
2634296.000,0.000,1426.968
2434904.000,0.022,1088.330
2395672.000,0.176,2614.779
2441175.000,0.316,1165.378
2757353.000,0.071,2340.113
2439148.000,0.517,1771.335
2720952.000,0.041,1857.164
2412065.000,0.015,1952.690
2653519.000,0.662,1248.355
2732007.000,0.727,1666.015
2784097.000,0.018,2187.190
2576043.000,0.012,2615.147
2772603.000,0.015,1608.680
2568737.000,0.021,2441.033
2452307.000,0.400,2360.426
2454010.000,0.173,1775.578
2691622.000,0.287,1851.493
2687588.000,0.059,1074.707
2715843.000,0.840,1133.156
2707797.000,0.110,2611.253
2455192.000,0.081,1678.238
2478704.000,0.000,1206.679
2566013.000,0.172,1598.429
2760209.000,0.034,1258.815
2493389.000,0.550,1323.754
2461217.000,0.001,2254.943
2554630.000,0.007,2104.971
2764166.000,0.145,1683.146
2494143.000,0.030,1170.769
2740353.000,0.447,2204.591
2603470.000,0.390,1278.089
2554107.000,0.001,1589.152
2711642.000,0.509,1237.658
2760586.000,0.468,1527.501
2587199.000,0.573,1183.932
2586283.000,0.033,2614.112
2436708.000,0.132,2494.514
2481084.000,0.036,2310.713
2413245.000,0.026,2280.424
2740290.000,0.000,1130.418
2417774.000,0.044,1840.960
2607350.000,0.017,2614.389
2608562.000,0.062,2615.682
2748219.000,0.295,2467.180
2527484.000,0.373,1223.185
2492922.000,0.569,1274.021
2511369.000,0.062,1387.419
2459870.000,0.000,2479.451
2486163.000,0.348,2148.586
2474046.000,0.758,1750.864
2527312.000,0.086,1199.618
2580151.000,0.276,1074.832
2539601.000,0.096,2612.758
2774688.000,0.493,1999.089
2511168.000,0.159,1660.007
2580469.000,0.045,1684.741
2488708.000,0.710,1354.923
2784703.000,0.001,1985.162
2468681.000,0.442,1116.743
2727947.000,0.740,2376.503
2726417.000,0.078,2392.737
2479001.000,0.854,1655.970
2642054.000,0.525,2205.001
2673270.000,0.065,1811.628
2452264.000,0.057,2616.053
2778812.000,0.173,2613.723
2504272.000,0.027,1529.782
2477809.000,0.484,1421.628
2752986.000,0.864,2267.672
2458304.000,0.475,1862.247
2729307.000,0.063,2381.062
2606321.000,0.024,1777.191
2440180.000,0.108,1702.195
2784695.000,0.022,2356.075
2541261.000,0.045,1293.924
2660905.000,0.005,2614.233
2766532.000,0.612,1261.408
2452123.000,0.047,2347.966
2408910.000,0.398,2299.950
2754463.000,0.000,1122.378
2662281.000,0.086,2614.999
2471839.000,0.182,1222.131
2625754.000,0.076,1590.364
2640317.000,0.103,1777.459
2762451.000,0.055,2615.673
2407504.000,0.167,2118.520
2530520.000,0.078,2454.415
2580939.000,0.150,2321.901
2512926.000,0.073,2095.687
2647818.000,0.114,1405.508
2518918.000,0.000,2614.741
2688913.000,0.071,1741.405
2719304.000,0.007,2282.359
2736441.000,0.038,1225.663
2689122.000,0.019,2229.938
2571222.000,0.019,2090.186
2754188.000,0.033,2614.437
2505827.000,0.116,2613.845
2662895.000,0.035,2613.397
2401227.000,0.153,2445.226
2477617.000,0.193,2377.561
2459722.000,0.018,2103.931
2592715.000,0.393,1360.715
2481726.000,0.039,2614.488
2698462.000,0.123,2235.786
2478405.000,0.402,2062.108
2708996.000,0.000,1297.368
2540213.000,0.000,2268.207
2764296.000,0.469,2015.175
2578850.000,0.212,1727.375
2474385.000,0.567,1025.768
2432415.000,0.096,1150.472
2677061.000,0.115,1322.036
2629273.000,0.346,2616.235
2540240.000,0.168,1066.039
2579346.000,0.044,2391.114
2745936.000,0.427,2364.616
2697544.000,0.052,1154.739
2667769.000,0.302,1639.889
2502718.000,0.041,1536.531
2482326.000,0.609,1845.165
2611593.000,0.063,2616.999
2783988.000,0.015,2613.232
2647269.000,0.119,1495.515
2443547.000,0.053,2217.406
2481944.000,0.717,1864.579
2576396.000,0.066,2616.190
2449629.000,0.007,1003.095
2590863.000,0.010,1947.903
2747946.000,0.010,2614.350
2642028.000,0.559,1576.067
2544756.000,0.137,2609.563
2599538.000,0.156,1078.788
2446646.000,0.309,2614.361
2442082.000,0.420,1647.516
2567161.000,0.033,2613.440
2611288.000,0.194,2331.118
2455525.000,0.044,2314.625
2549275.000,0.453,2352.203
2756672.000,0.026,2449.127
2406216.000,0.819,2338.635
2586619.000,0.009,1096.846
2562151.000,0.033,2103.021
2697232.000,0.042,1295.730
2745253.000,0.174,2153.080
2630618.000,0.026,2105.236
2491948.000,0.417,1053.674
2398758.000,0.106,2242.607
2460963.000,0.104,2196.751
2649832.000,0.005,2614.666
2738771.000,0.304,1505.356
2720105.000,0.117,2023.815
2651824.000,0.624,1444.927
2545509.000,0.397,1446.204
2617087.000,0.032,2613.675
2707172.000,0.003,1979.759
2711439.000,0.320,1654.315
2746100.000,0.357,1592.747
2571218.000,0.001,2613.969
2633340.000,0.044,1469.644
2723065.000,0.791,1914.962
2592145.000,0.000,2614.427
2534643.000,0.009,2392.651
2691027.000,0.000,2614.102
2690264.000,0.396,1112.495
2714399.000,0.049,1542.555
2400224.000,0.020,2613.549
2511492.000,0.142,1494.976
2483818.000,0.356,2265.926
2692580.000,0.062,1743.089
2566499.000,0.677,2304.226
2491530.000,0.577,1243.435
2491605.000,0.339,1758.217
2637063.000,0.157,1206.307
2706784.000,0.529,2613.494
2444184.000,0.820,1459.481
2455352.000,0.020,1198.218
2639786.000,0.895,2128.017
2654521.000,0.192,2190.366
2448282.000,0.004,2256.359
2413262.000,0.030,2615.580
2396415.000,0.023,1065.712
2634237.000,0.301,1880.155
2453653.000,0.000,2283.044
2708766.000,0.001,2129.144
2676903.000,0.003,1248.526
2420637.000,0.505,1827.495
2554870.000,0.060,1158.827
2480192.000,0.010,2412.367
2650775.000,0.015,2615.599
2528144.000,0.513,2251.215
2524694.000,0.616,1883.451
2416342.000,0.844,1224.124
2664362.000,0.033,2612.164
2677687.000,0.002,1078.957
2744819.000,0.000,2612.185
2616058.000,0.702,2362.628
2472366.000,0.072,2262.125
2429853.000,0.036,1911.912
2396587.000,0.083,2520.847
2560779.000,0.032,1388.233
2434187.000,0.765,2173.026
2498511.000,0.190,1180.145
2507340.000,0.071,1149.089
2750091.000,0.633,1091.337
2761491.000,0.129,2022.628
2600976.000,0.132,2394.771
2759416.000,0.190,2101.605
2696619.000,0.027,2616.109
2460243.000,0.094,2312.516
2511893.000,0.129,1914.973
2630860.000,0.831,1855.460
2567205.000,0.094,1453.844
2765105.000,0.008,2613.820
2426849.000,0.443,2124.890
2589803.000,0.060,2614.739
2743766.000,0.428,2026.428
2723619.000,0.540,1630.551
2395434.000,0.248,1478.924
2617192.000,0.262,2615.274
2506583.000,0.000,1728.214
2649002.000,0.570,1356.967
2430506.000,0.472,2289.483
2651421.000,0.162,1170.306
2633880.000,0.000,2614.875
2760341.000,0.396,1885.439
2646674.000,0.124,1093.458
2533448.000,0.781,1592.426
2744737.000,0.749,2090.914
2662245.000,0.016,1901.225
2509892.000,0.049,2614.737
2424158.000,0.037,2614.449
2661725.000,0.471,1412.993
2548591.000,0.001,1951.670
2614855.000,0.556,2372.269
2519756.000,0.136,1143.276
2395146.000,0.008,2274.535
2724387.000,0.002,2353.194
2540732.000,0.043,2241.584
2468797.000,0.061,1591.634
2618687.000,0.073,1671.597
2486561.000,0.443,2447.528
2557657.000,0.747,2250.746
2508771.000,0.018,2281.204
2487821.000,0.034,2613.409
2727959.000,0.113,2156.511
2685339.000,0.429,2490.823
2706813.000,0.008,2411.892
2621496.000,0.720,1811.140
2764277.000,0.298,1206.666
2537833.000,0.011,3102.211
2741952.000,0.000,1234.338
2471318.000,0.352,2216.803
2736974.000,0.072,2613.590
2674224.000,0.102,2126.073
2630413.000,0.759,2380.196
2503101.000,0.052,1099.084
2747962.000,0.032,2213.320
2536312.000,0.034,1804.392
2503884.000,0.010,1674.704
2529702.000,0.067,2055.428
2780582.000,0.374,1949.677
2612011.000,0.005,2613.553
2524359.000,0.000,1063.117
2489281.000,0.060,2346.499
2696220.000,0.026,2347.646
2660169.000,0.206,2093.088
2469791.000,0.241,2614.649
2715747.000,0.000,1769.745
2695202.000,0.068,1722.452
2711927.000,0.155,2279.223
2640367.000,0.003,2314.197
2649360.000,0.095,2056.150
2651822.000,0.010,1808.383
2681937.000,0.282,2075.264
2623903.000,0.016,1670.721
2643026.000,0.292,2249.950
2681067.000,0.118,2351.567
2591389.000,0.003,1227.920
2652199.000,0.313,1332.090
2737272.000,0.032,2614.778
2669606.000,0.001,2024.612
2734601.000,0.024,1078.073
2567970.000,0.740,1329.885
2593834.000,0.007,2613.255
2732088.000,0.047,2327.155
2398613.000,0.012,2613.922
2594729.000,0.115,2404.575
2645786.000,0.020,1770.310
2412335.000,0.001,2615.375
2416488.000,0.489,1043.584
2410163.000,0.032,2171.791
2721331.000,0.025,2232.052
2439125.000,0.039,1726.694
2631337.000,0.046,1849.730
2713015.000,0.172,1078.610
2440501.000,0.001,1078.313
2570626.000,0.019,1280.825
2680325.000,0.051,2438.610
2498460.000,0.618,1090.793
2498930.000,0.379,1830.367
2527670.000,0.088,2285.887
2620715.000,0.481,1553.603
2511176.000,0.254,2225.949
2447712.000,0.411,1129.079
2712638.000,0.099,1235.557
2537267.000,0.003,1628.408
2653125.000,0.494,2252.465
2424386.000,0.642,1963.022
2682720.000,0.585,1326.870
2648790.000,0.018,1062.891
2631739.000,0.055,2381.189
2443366.000,0.146,2348.856
2767286.000,0.325,1904.738
2562989.000,0.129,2209.528
2555205.000,0.169,1960.107
2555168.000,0.067,1168.326
2606249.000,0.001,1048.743
2521913.000,0.104,1663.589
2539048.000,0.601,2331.701
2504465.000,0.436,1947.474
2666196.000,0.040,2169.473
2458960.000,0.713,2215.134
2602473.000,0.044,2614.645
2516846.000,0.381,2448.266
2586275.000,0.113,1769.448
2739569.000,0.227,1881.420
2396538.000,0.305,2614.151
2766277.000,0.323,1724.919
2615590.000,0.827,2181.950
2730639.000,0.000,1768.863
2691024.000,0.500,1889.232
2454067.000,0.024,2612.491
2522569.000,0.066,2614.760
2739739.000,0.137,1509.470
2520489.000,0.307,1587.762
2746151.000,0.000,1623.714
2613569.000,0.000,2614.930
2622010.000,0.003,2090.001
2709487.000,0.430,1993.228
2456652.000,0.000,1396.721
2444854.000,0.763,1557.326
2489824.000,0.008,2437.841
2632492.000,0.042,2613.810
2470139.000,0.621,1171.106
2505941.000,0.048,1846.355
2568993.000,0.265,2354.823
2677498.000,0.018,2613.776
2593540.000,0.650,1488.917
2709717.000,0.303,2614.385
2732544.000,0.713,1079.121
2460155.000,0.004,2159.997
2617038.000,0.035,1094.442
2684373.000,0.392,2614.600
2609950.000,0.568,1952.656
2469879.000,0.033,2049.577
2656209.000,0.100,1317.329
2487012.000,0.373,1309.052
2436578.000,0.880,1579.259
2759208.000,0.518,2365.143
2491872.000,0.012,2101.406
2478230.000,0.050,2481.797
2605597.000,0.551,2109.516
2465541.000,0.329,2194.195
2676137.000,0.462,1482.959
2444811.000,0.133,2259.667
2635531.000,0.447,2135.715
2410561.000,0.022,2615.820
2564643.000,0.172,1977.429
2482571.000,0.007,2283.374
2433672.000,0.240,1854.025
2588546.000,0.013,2435.811
2568111.000,0.016,2358.694
2411331.000,0.004,2434.036
2765107.000,0.540,2615.832
2686423.000,0.000,2614.643
2493457.000,0.026,2611.216
2487131.000,0.123,2251.692
2666167.000,0.189,2616.066
2609104.000,0.095,2613.651
2633567.000,0.049,1356.856
2480525.000,0.090,2612.807
2741824.000,0.163,1665.009
2441517.000,0.739,1486.813
2622247.000,0.009,1869.919
2409940.000,0.040,2615.262
2601773.000,0.186,2297.421
2504816.000,0.391,2612.826
2673310.000,0.775,2215.373
2771943.000,0.142,2177.956
2559097.000,0.222,2615.718
2559645.000,0.042,1849.838
2447108.000,0.030,1145.043
2505576.000,0.095,2478.133
2489628.000,0.159,2091.504
2660209.000,0.125,1926.469
2711755.000,0.536,1189.270
2407255.000,0.161,1861.332
2699627.000,0.499,2383.412
2607539.000,0.708,1458.296
2612613.000,0.062,2057.894
2745437.000,0.047,2131.704
2687183.000,0.019,2158.733
2676585.000,0.014,2614.198
2436411.000,0.184,2613.882
2616938.000,0.231,1182.495
2585537.000,0.415,2070.563
2692422.000,0.860,1675.244
2768237.000,0.753,2021.552
2420706.000,0.003,2029.233
2632703.000,0.425,2302.437
2451672.000,0.457,1385.214
2667430.000,0.324,1307.924
2541940.000,0.043,1540.988
2690334.000,0.003,1317.505
2772266.000,0.000,1249.998
2718617.000,0.331,1805.460
2583179.000,0.034,2614.993
2594579.000,0.045,2137.718
2647684.000,0.014,1620.374
2469199.000,0.000,2613.873
2570911.000,0.296,2336.747
2702783.000,0.045,2615.907
2662224.000,0.761,1132.686
2519296.000,0.101,1614.695
2639471.000,0.283,2326.076
2767308.000,0.012,2614.262
2573291.000,0.692,2160.376
2753718.000,0.780,1962.044
2544720.000,0.436,1761.143
2410735.000,0.704,1061.863
2695303.000,0.265,2426.056
2682769.000,0.399,1256.537
2692469.000,0.504,1154.661
2561599.000,0.029,2612.944
2576281.000,0.025,1511.749
2504555.000,0.005,2130.840
2487005.000,0.552,1040.628
2701911.000,0.014,2418.484
2441284.000,0.247,2237.555
2561268.000,0.495,1000.092
2771410.000,0.686,1412.379
2425784.000,0.687,2261.595
2721591.000,0.069,1466.386
2622137.000,0.051,1646.565
2613216.000,0.054,2061.972
2632116.000,0.074,2174.509
2567056.000,0.041,1872.425
2758520.000,0.113,2120.780
2719264.000,0.143,2084.951
2632437.000,0.202,2385.094
2700740.000,0.090,2250.305
2622728.000,0.022,2340.971
2605686.000,0.288,1149.359
2461056.000,0.110,1762.861
2692382.000,0.019,2613.411
2435819.000,0.059,1753.754
2404116.000,0.016,2206.214
2768040.000,0.022,2334.070
2641324.000,0.067,2248.752
2747712.000,0.035,2102.370
2550509.000,0.004,2615.398
2691195.000,0.124,2253.006
2623788.000,0.435,1322.642
2782754.000,0.296,2233.918
2589687.000,0.016,1845.021
2459287.000,0.319,2290.048
2525652.000,0.033,1060.983
2669369.000,0.340,2319.463
2777513.000,0.139,2340.280
2654421.000,0.027,1956.346
2408584.000,0.664,1712.166
2664119.000,0.113,1551.895
2783386.000,0.488,2037.978
2500730.000,0.121,2171.643
2574964.000,0.000,1344.830
2582306.000,0.129,2411.949
2685754.000,0.026,2393.316
2616671.000,0.274,1244.727
2524706.000,0.070,2614.134
2721921.000,0.857,2351.485
2404507.000,0.013,2100.892
2571786.000,0.004,2500.681
2416141.000,0.611,2244.471
2517280.000,0.306,2289.663
2756588.000,0.086,1878.484
2397336.000,0.057,1289.940
2514828.000,0.026,2230.532
2779068.000,0.010,1668.236
2569807.000,0.691,1592.699
2395729.000,0.071,1575.942
2751975.000,0.000,1635.289
2590088.000,0.028,2613.788
2416082.000,0.625,2264.411
2496724.000,0.426,2382.229
2762383.000,0.050,1482.211
2463072.000,0.411,1741.252
2621367.000,0.098,2778.651
2545863.000,0.034,2286.196
2583349.000,0.375,2102.232
2507862.000,0.000,2266.670
2576122.000,0.065,1874.407
2423044.000,0.047,2615.065
2640372.000,0.086,1911.661
2519082.000,0.077,1288.197
2722543.000,0.053,2294.736
2707465.000,0.000,2265.549
2569566.000,0.001,2535.585
2520004.000,0.008,2018.955
2587874.000,0.017,1619.962
2541978.000,0.023,1999.799
2625137.000,0.050,2443.270
2669063.000,0.017,2433.040
2608930.000,0.008,2457.961
2483498.000,0.131,1304.648
2752467.000,0.156,2345.818
2640764.000,0.370,2022.464
2579102.000,0.435,1845.307
2614549.000,0.044,2234.101
2455459.000,0.000,2176.215
2580201.000,0.355,2597.020
2697732.000,0.171,1091.093
2729555.000,0.107,1384.251
2533556.000,0.053,2615.192
2470049.000,0.000,1427.551
2781430.000,0.002,1283.790
2766606.000,0.794,2293.722
2577601.000,0.000,2614.581
2662951.000,0.002,2041.683
2676982.000,0.000,1093.432
2628642.000,0.033,2350.239
2756231.000,0.327,2191.161
2653749.000,0.015,2019.098
2779922.000,0.525,1903.460
2668298.000,0.018,2481.314
2685411.000,0.223,1659.887
2507832.000,0.002,2319.780
2507504.000,0.057,1758.281
2504182.000,0.239,2613.610
2667979.000,0.490,2113.492
2662378.000,0.032,2613.513
2754361.000,0.001,1580.389
2460522.000,0.698,2087.362
2765323.000,0.059,1617.369
2397860.000,0.473,2361.383
2582444.000,0.000,1237.559
2747805.000,0.098,2614.897
2573028.000,0.082,1577.051
2725578.000,0.089,2083.378
2554547.000,0.002,2548.557
2397600.000,0.711,1324.472
2778865.000,0.733,1839.492
2759781.000,0.040,1185.336
2629181.000,0.117,2278.459
2774467.000,0.220,1384.921
2648720.000,0.335,1280.840
2621688.000,0.856,1101.949
2528707.000,0.015,2612.574
2463206.000,0.892,1338.926
2536651.000,0.376,1429.244
2476526.000,0.693,1513.115
2739810.000,0.030,1391.636
2760612.000,0.274,2190.768
2726537.000,0.002,2613.203
2566668.000,0.021,2614.391
2466809.000,0.894,1120.233
2441032.000,0.002,1137.026
2670124.000,0.031,2202.071
2700767.000,0.051,2486.670
2660685.000,0.136,1403.067
2678525.000,0.002,2134.677
2572223.000,0.156,2616.079
2723053.000,0.485,1345.034
2631453.000,0.638,2062.412
2483210.000,0.667,1552.351
2515572.000,0.583,1962.856
2614472.000,0.057,2613.842
2417342.000,0.363,2056.349
2653455.000,0.297,2320.095
2542325.000,0.043,1118.797
2719557.000,0.001,2339.403
2678538.000,0.033,2616.020
2482914.000,0.354,1950.212
2465789.000,0.342,1516.575
2538372.000,0.741,1327.249
2571584.000,0.258,2360.666
2492747.000,0.004,1584.426
2461585.000,0.007,2103.070
2396530.000,0.576,2245.780
2668712.000,0.067,1862.950
2534934.000,0.081,1685.971
2732367.000,0.000,1491.428
2737894.000,0.153,2084.538
2410068.000,0.021,2615.975
2414410.000,0.096,2035.180
2672901.000,0.009,2064.066
2665628.000,0.306,1287.537
2584647.000,0.080,2614.465
2740473.000,0.418,1978.257
2521922.000,0.546,1359.383
2667202.000,0.367,2049.700
2407867.000,0.559,1593.821
2697279.000,0.029,1582.270
2485444.000,0.288,2272.652
2677692.000,0.039,2614.803
2522011.000,0.120,2614.141
2512192.000,0.422,2127.501
2696704.000,0.089,1939.244
2636590.000,0.006,1438.327
2707889.000,0.387,1129.379
2480295.000,0.805,1902.802
2598967.000,0.076,2616.129
2620146.000,0.633,1578.358
2602202.000,0.167,1806.572
2739104.000,0.000,2613.889
2760169.000,0.093,1519.034
2549222.000,0.021,2061.517
2570471.000,0.027,1805.917
2411669.000,0.137,2124.914
2455356.000,0.478,1523.007
2585153.000,0.506,1861.341
2449391.000,0.083,1619.973
2698584.000,0.052,2283.122
2640897.000,0.004,2615.267
2478640.000,0.572,2395.241
2542912.000,0.009,1998.273
2772037.000,0.361,2000.743
2422834.000,0.015,1850.131
2621824.000,0.379,1565.933
2447790.000,0.340,2407.059
2758623.000,0.850,1592.153
2516940.000,0.001,1097.724
2567264.000,0.075,2612.660
2664178.000,0.004,2615.345
2493285.000,0.002,2614.144
2690644.000,0.068,2052.402
2410412.000,0.005,1708.416
2766590.000,0.048,2210.621
2619909.000,0.130,1835.100
2436835.000,0.000,2583.642
2476107.000,0.002,2611.722
2624698.000,0.035,2048.494
2593981.000,0.896,1962.347
2551908.000,0.405,2372.995
2603070.000,0.227,2408.374
2483887.000,0.561,1458.421
2557318.000,0.039,2310.843
2444533.000,0.057,2612.960
2443700.000,0.281,1513.052
2532403.000,0.671,2060.531
2610402.000,0.406,1734.876
2654084.000,0.100,1468.729
2695541.000,0.017,2615.291
2482423.000,0.136,2615.073
2423447.000,0.251,2350.923
2717897.000,0.029,2614.252
2733856.000,0.018,1913.494
2416785.000,0.000,2614.066
2440893.000,0.025,2266.498
2673445.000,0.260,2614.774
2488160.000,0.001,2102.585
2547117.000,0.339,1081.472
2607281.000,0.527,1017.311
2757443.000,0.078,1391.999
2740693.000,0.387,1072.392
2487611.000,0.000,1228.521
2619778.000,0.000,1659.419
2451348.000,0.046,2454.013
2733866.000,0.005,2153.036
2579181.000,0.090,1946.921
2779739.000,0.002,2286.265
2596985.000,0.033,2202.706
2784890.000,0.095,1509.122
2587652.000,0.051,2615.265
2681772.000,0.029,2610.909
2691691.000,0.439,1619.802
2691377.000,0.017,2103.554
2674748.000,0.028,2614.859
2555584.000,0.063,2103.099
2482408.000,0.101,1641.544
2428951.000,0.067,2421.952
2593192.000,0.095,1624.707
2737436.000,0.057,2306.554
2572445.000,0.671,1321.971
2472809.000,0.070,1527.108
2436176.000,0.120,1192.472
2702347.000,0.241,2068.882
2782065.000,0.053,1080.471
2477024.000,0.060,1287.879
2561918.000,0.864,1122.898
2634665.000,0.038,2816.493
2442965.000,0.010,2478.435
2417445.000,0.001,2285.257
2749390.000,0.007,1701.007
2666155.000,0.000,2100.612
2503398.000,0.062,2356.225
2667423.000,0.099,1863.081
2637888.000,0.274,2205.959
2695680.000,0.285,1163.275
2640714.000,0.098,2319.627
2424930.000,0.178,2356.322
2545271.000,0.137,2186.368
2712811.000,0.333,1546.650
2748393.000,0.077,2432.183
2400524.000,0.000,2613.187
2451628.000,0.295,1685.858
2518356.000,0.278,1593.085
2758929.000,0.000,1051.545
2656835.000,0.009,2311.613
2512020.000,0.616,1319.163
2781777.000,0.028,2616.221
2532254.000,0.429,2612.354
2782235.000,0.025,2438.994
2663502.000,0.290,2309.509
2580394.000,0.186,2073.162
2489589.000,0.777,1397.957
2668290.000,0.033,2101.461
2775609.000,0.162,1253.169
2397086.000,0.175,1630.369
2768497.000,0.559,1693.137
2462216.000,0.071,2097.989
2768266.000,0.159,1415.913
2666794.000,0.001,2375.182
2570205.000,0.125,2113.964
2776715.000,0.031,1319.560
2737946.000,0.647,1925.228
2643883.000,0.604,1748.302
2643176.000,0.015,2450.142
2424525.000,0.636,2072.526
2538545.000,0.057,1781.123
2448705.000,0.003,2232.934
2489188.000,0.080,2268.668
2473190.000,0.012,2613.093
2488627.000,0.078,2613.485
2567922.000,0.094,2254.240
2616435.000,0.111,1838.158
2581026.000,0.331,1047.177
2667756.000,0.000,1998.247
2590917.000,0.243,1621.190
2770258.000,0.076,2217.768
2716223.000,0.074,2614.178
2527065.000,0.652,1018.630
2659957.000,0.048,1420.351
2552658.000,0.061,1789.885
2475378.000,0.000,2221.680
2660349.000,0.050,1836.522
2515237.000,0.019,2102.765
2409085.000,0.082,2403.816
2590745.000,0.057,2612.822
2722422.000,0.368,1292.113
2420769.000,0.246,2269.046
2688416.000,0.221,2107.310
2764494.000,0.012,2374.115
2497491.000,0.609,2265.875
2576481.000,0.794,2146.518
2671761.000,0.140,1067.991
2706493.000,0.003,2329.771
2434111.000,0.065,2614.170
2452070.000,0.087,1031.250
2412156.000,0.522,2206.214
2762467.000,0.157,2615.141
